,mphands_data,eit_data
112,"[0.00013890350237488747, 0.09093344956636429, 0.02220986597239971, -0.025903798639774323, 0.07118169218301773, 0.007999296300113201, -0.03781316801905632, 0.049119431525468826, -0.004319249652326107, -0.05049276351928711, 0.022328928112983704, -0.02528217062354088, -0.05768375098705292, 0.0019047358073294163, -0.03615783527493477, -0.029088342562317848, 0.0014871528837829828, 0.0049669332802295685, -0.037954509258270264, -0.012726513668894768, -0.01782854273915291, -0.04664161801338196, -0.008917850442230701, -0.033510785549879074, -0.058749161660671234, 0.002137433737516403, -0.05918628349900246, -0.003983953967690468, -0.004661493003368378, 0.004414345603436232, 0.00017954935901798308, -0.04210631921887398, -0.0038053623866289854, -0.00523225637152791, -0.06648363918066025, -0.01775551401078701, -0.013349085114896297, -0.09407447278499603, -0.03370006009936333, 0.0182782169431448, -0.0029726545326411724, -0.003252248512580991, 0.027225522324442863, -0.03510763868689537, -0.005595991387963295, 0.028367523103952408, -0.06250258535146713, -0.01137595996260643, 0.031337153166532516, -0.09073574841022491, -0.019523007795214653, 0.029950618743896484, 0.01330281887203455, -0.009499037638306618, 0.04887587949633598, -0.008430412970483303, -0.010234154760837555, 0.06122896820306778, -0.029893232509493828, -0.01262161135673523, 0.07026880234479904, -0.0492900125682354, -0.016428526490926743]","[0.0, 0.0, 1.1851, 0.0, 0.0, 0.0, 0.0, 0.6793666666666667, 1.1374000000000002, 0.0, 0.0, 0.0, 0.0, 0.7826666666666667, 0.0, 0.0, 0.0, 0.0, -1.6423666666666668, 0.0, 0.0, 0.0, 0.0, 1.4231333333333334, -1.6853333333333333, 0.0, 0.0, 0.0, 0.0, 1.6250666666666664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
113,"[0.0003131786943413317, 0.089990995824337, 0.024686681106686592, -0.025502750650048256, 0.07033620774745941, 0.008900596760213375, -0.037605561316013336, 0.04876698553562164, -0.003947915509343147, -0.05036114901304245, 0.022593863308429718, -0.025401629507541656, -0.05731554701924324, 0.0014206217601895332, -0.03796309232711792, -0.028950044885277748, 0.0016426467336714268, 0.004392516799271107, -0.03784491494297981, -0.012216206640005112, -0.01863900199532509, -0.046244069933891296, -0.008452882058918476, -0.034652743488550186, -0.058692120015621185, 0.002610444789752364, -0.06130656972527504, -0.003991812001913786, -0.0047490280121564865, 0.00445899972692132, -0.0004483762022573501, -0.04242078214883804, -0.0039576091803610325, -0.006054306402802467, -0.06609230488538742, -0.018903585150837898, -0.014659155160188675, -0.09362231940031052, -0.03649909794330597, 0.01801832765340805, -0.002834652317687869, -0.002955463482066989, 0.026555560529232025, -0.03534194454550743, -0.004941955208778381, 0.02698417194187641, -0.0630907192826271, -0.011663095094263554, 0.030151143670082092, -0.09102724492549896, -0.020117467269301414, 0.029786523431539536, 0.01333247497677803, -0.008440137840807438, 0.048047419637441635, -0.008660449646413326, -0.009706886485219002, 0.05979517474770546, -0.029863661155104637, -0.01297262217849493, 0.06803970783948898, -0.04985623434185982, -0.017859673127532005]","[0.0, 0.0, 1.185525, 0.0, 0.0, 0.0, 0.0, 0.6821499999999999, 1.13685, 0.0, 0.0, 0.0, 0.0, 0.7836, 0.0, 0.0, 0.0, 0.0, -1.638225, 0.0, 0.0, 0.0, 0.0, 1.4492, -1.6856999999999998, 0.0, 0.0, 0.0, 0.0, 1.6035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
114,"[0.0003441103908699006, 0.08998114615678787, 0.026703249663114548, -0.025056326761841774, 0.07093559950590134, 0.010276679880917072, -0.037454549223184586, 0.04957861453294754, -0.003452583448961377, -0.05023328959941864, 0.023618729785084724, -0.025927461683750153, -0.05690357834100723, 0.0020872200839221478, -0.039797890931367874, -0.028959976509213448, 0.001635763910599053, 0.004225481301546097, -0.03822638839483261, -0.011736424639821053, -0.01900651678442955, -0.046123530715703964, -0.007887235842645168, -0.03506718948483467, -0.05872355028986931, 0.0031594764441251755, -0.061779674142599106, -0.004035682883113623, -0.004715736955404282, 0.004386757966130972, -0.00018221705977339298, -0.04238837584853172, -0.004037472419440746, -0.005985722877085209, -0.06616896390914917, -0.01892239600419998, -0.014440277591347694, -0.09360425919294357, -0.03600415587425232, 0.017912058159708977, -0.0030614228453487158, -0.002948390319943428, 0.02654624916613102, -0.034814462065696716, -0.005926245823502541, 0.02719654142856598, -0.06231052055954933, -0.01300333347171545, 0.030494481325149536, -0.08998023718595505, -0.021902862936258316, 0.02946729026734829, 0.013293776661157608, -0.008050237782299519, 0.048143140971660614, -0.008413758128881454, -0.009638777002692223, 0.06015636399388313, -0.029516197741031647, -0.01274864561855793, 0.06901635229587555, -0.04920078441500664, -0.017794419080018997]","[0.0, 0.0, 1.1842333333333335, 0.0, 0.0, 0.0, 0.0, 0.6807, 1.1379000000000001, 0.0, 0.0, 0.0, 0.0, 0.7786333333333334, 0.0, 0.0, 0.0, 0.0, -1.6389000000000002, 0.0, 0.0, 0.0, 0.0, 1.4329333333333334, -1.7151666666666667, 0.0, 0.0, 0.0, 0.0, 1.6209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
115,"[0.0007095152977854013, 0.09044575691223145, 0.026750672608613968, -0.02525904029607773, 0.07103464752435684, 0.010643072426319122, -0.0378691703081131, 0.049489185214042664, -0.0034657528158277273, -0.05112871155142784, 0.023216597735881805, -0.025785958394408226, -0.05891093239188194, 0.0017336721066385508, -0.03879200294613838, -0.028933854773640633, 0.0014031698228791356, 0.004215795546770096, -0.03818089887499809, -0.01232551783323288, -0.01934162713587284, -0.046246327459812164, -0.008378149941563606, -0.03531574830412865, -0.05877930670976639, 0.002339016180485487, -0.06204940006136894, -0.003922995645552874, -0.004774180240929127, 0.004340542014688253, 0.00017450260929763317, -0.04263785108923912, -0.0042144195176661015, -0.005457764957100153, -0.06620713323354721, -0.018763499334454536, -0.013493051752448082, -0.09367606788873672, -0.03564216569066048, 0.017966222018003464, -0.0030949232168495655, -0.002990914508700371, 0.026837565004825592, -0.03470110893249512, -0.005755269899964333, 0.027343835681676865, -0.06206851452589035, -0.01283938903361559, 0.03089744783937931, -0.08980608731508255, -0.0216460470110178, 0.029643356800079346, 0.013502867892384529, -0.00824768003076315, 0.048207543790340424, -0.008083264343440533, -0.009509156458079815, 0.06021106615662575, -0.02927495911717415, -0.012181720696389675, 0.06887198984622955, -0.0483875498175621, -0.01716531626880169]","[0.0, 0.0, 1.1833333333333333, 0.0, 0.0, 0.0, 0.0, 0.6786333333333333, 1.1360333333333335, 0.0, 0.0, 0.0, 0.0, 0.7790333333333334, 0.0, 0.0, 0.0, 0.0, -1.6356, 0.0, 0.0, 0.0, 0.0, 1.4327333333333332, -1.690133333333333, 0.0, 0.0, 0.0, 0.0, 1.6344999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
116,"[9.587232489138842e-05, 0.08959723263978958, 0.026607289910316467, -0.02541271224617958, 0.07008711993694305, 0.011091507039964199, -0.038249872624874115, 0.048492737114429474, -0.0012428158661350608, -0.051342371851205826, 0.02261311374604702, -0.022556982934474945, -0.05836642161011696, 0.0014913391787558794, -0.03630608692765236, -0.02833014540374279, 0.0013277661055326462, 0.004924357868731022, -0.03772960975766182, -0.012347920797765255, -0.018056504428386688, -0.04618540406227112, -0.008394598960876465, -0.033955156803131104, -0.05889584869146347, 0.0028247907757759094, -0.060498178005218506, -0.003941487055271864, -0.004718499258160591, 0.004443135112524033, -0.00032861472573131323, -0.042265068739652634, -0.004372009541839361, -0.005444030277431011, -0.06590206921100616, -0.019411247223615646, -0.014156228862702847, -0.09322740137577057, -0.03650890290737152, 0.017680345103144646, -0.002661910140886903, -0.003384543815627694, 0.02643919736146927, -0.03469390422105789, -0.005047877784818411, 0.027148548513650894, -0.062477126717567444, -0.010976308956742287, 0.030237281695008278, -0.0898130014538765, -0.018121344968676567, 0.029075048863887787, 0.013857455924153328, -0.00857825018465519, 0.04765593260526657, -0.00781187554821372, -0.009974589571356773, 0.05935144051909447, -0.029146412387490273, -0.013141131028532982, 0.0682721808552742, -0.04886031150817871, -0.017523758113384247]","[0.0, 0.0, 1.1839571428571427, 0.0, 0.0, 0.0, 0.0, 0.6780428571428571, 1.1366, 0.0, 0.0, 0.0, 0.0, 0.7758857142857144, 0.0, 0.0, 0.0, 0.0, -1.630057142857143, 0.0, 0.0, 0.0, 0.0, 1.4473285714285715, -1.6838857142857144, 0.0, 0.0, 0.0, 0.0, 1.6203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
117,"[0.000267765368334949, 0.0907512828707695, 0.0248259250074625, -0.02541322261095047, 0.07087454944849014, 0.010205299593508244, -0.03883525729179382, 0.04883059114217758, -0.001803015824407339, -0.05273792892694473, 0.022388756275177002, -0.022156499326229095, -0.06035766378045082, 1.797429285943508e-05, -0.034394972026348114, -0.02849721536040306, 0.001005043857730925, 0.004914677236229181, -0.037967100739479065, -0.012964670546352863, -0.018341876566410065, -0.045989397913217545, -0.008786100894212723, -0.03398304060101509, -0.058830395340919495, 0.0019302457803860307, -0.06044744327664375, -0.0037742499262094498, -0.004817177541553974, 0.004508423153311014, 2.4468288756906986e-05, -0.0422852486371994, -0.004388390574604273, -0.005582193378359079, -0.06624022871255875, -0.019139768555760384, -0.013670784421265125, -0.09358705580234528, -0.03646055608987808, 0.01769639365375042, -0.0026988747995346785, -0.0033628977835178375, 0.026442505419254303, -0.035032182931900024, -0.005648420657962561, 0.027141964063048363, -0.06226830184459686, -0.01235381979495287, 0.030511178076267242, -0.08990102261304855, -0.020152069628238678, 0.02902393601834774, 0.013674120418727398, -0.009018049575388432, 0.04782240092754364, -0.007759426720440388, -0.010330894030630589, 0.059654925018548965, -0.028846336528658867, -0.013127358630299568, 0.0684017762541771, -0.048449207097291946, -0.01764148287475109]","[0.0, 0.0, 1.1849666666666667, 0.0, 0.0, 0.0, 0.0, 0.6822666666666667, 1.1367666666666667, 0.0, 0.0, 0.0, 0.0, 0.7800666666666668, 0.0, 0.0, 0.0, 0.0, -1.6309666666666667, 0.0, 0.0, 0.0, 0.0, 1.4473333333333336, -1.6842333333333332, 0.0, 0.0, 0.0, 0.0, 1.6235333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
118,"[0.0005260601756162941, 0.09018021076917648, 0.025591792538762093, -0.02480308897793293, 0.07050054520368576, 0.010688568465411663, -0.03850702568888664, 0.04820669814944267, -0.0005232219118624926, -0.0524444617331028, 0.021704796701669693, -0.02075352892279625, -0.060248080641031265, -0.00037670909659937024, -0.03377096727490425, -0.027863310649991035, 0.0009859927231445909, 0.005112064070999622, -0.037597738206386566, -0.01255724672228098, -0.017884965986013412, -0.045803382992744446, -0.008798242546617985, -0.03372417390346527, -0.058481622487306595, 0.0017717090668156743, -0.0593792200088501, -0.0038079186342656612, -0.004826775286346674, 0.004489128943532705, -0.0002682914200704545, -0.04240736365318298, -0.0037550264969468117, -0.005907605402171612, -0.06653088331222534, -0.01843605563044548, -0.014227843843400478, -0.09409672021865845, -0.0350583977997303, 0.017332419753074646, -0.0025248276069760323, -0.003505186177790165, 0.02584904618561268, -0.034788019955158234, -0.005342074669897556, 0.027078580111265182, -0.06218782812356949, -0.011120922863483429, 0.030379513278603554, -0.08987417817115784, -0.0184087585657835, 0.02832980640232563, 0.013990337960422039, -0.009043107740581036, 0.047207754105329514, -0.007486811839044094, -0.010348843410611153, 0.05884426832199097, -0.028748339042067528, -0.013035404495894909, 0.06807945668697357, -0.04826875030994415, -0.017716387286782265]","[0.0, 0.0, 1.1869, 0.0, 0.0, 0.0, 0.0, 0.6842750000000001, 1.137425, 0.0, 0.0, 0.0, 0.0, 0.7804500000000001, 0.0, 0.0, 0.0, 0.0, -1.6351, 0.0, 0.0, 0.0, 0.0, 1.4467999999999999, -1.70655, 0.0, 0.0, 0.0, 0.0, 1.62565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
119,"[0.001121160457842052, 0.09021423757076263, 0.02461000345647335, -0.024734530597925186, 0.07047659158706665, 0.010236121714115143, -0.039010148495435715, 0.04819049686193466, -0.0005837027565576136, -0.0530991330742836, 0.022165874019265175, -0.01995779760181904, -0.06145127862691879, -0.00038462691009044647, -0.031584348529577255, -0.027925871312618256, 0.0014961623819544911, 0.005233380477875471, -0.03739706054329872, -0.01244046725332737, -0.017724690958857536, -0.04552840813994408, -0.008716583251953125, -0.03349575027823448, -0.05803772434592247, 0.0015897321281954646, -0.0587940439581871, -0.0037310137413442135, -0.004663640633225441, 0.004475349094718695, -0.00044241250725463033, -0.04245803505182266, -0.0038622983265668154, -0.006029894575476646, -0.06653692573308945, -0.017839571461081505, -0.014283908531069756, -0.09438180923461914, -0.0347571074962616, 0.017490331083536148, -0.0027705910615622997, -0.0035891877487301826, 0.025892985984683037, -0.03481178730726242, -0.005642812233418226, 0.026572946459054947, -0.06244754046201706, -0.011521921493113041, 0.03004876710474491, -0.09052678942680359, -0.01902439072728157, 0.02866152673959732, 0.013567117042839527, -0.009465888142585754, 0.046997103840112686, -0.00828450359404087, -0.010552783496677876, 0.05852382257580757, -0.029656829312443733, -0.013128840364515781, 0.06763747334480286, -0.04926828294992447, -0.017672186717391014]","[0.0, 0.0, 1.1856000000000002, 0.0, 0.0, 0.0, 0.0, 0.6793333333333335, 1.1386333333333332, 0.0, 0.0, 0.0, 0.0, 0.7731666666666667, 0.0, 0.0, 0.0, 0.0, -1.6352666666666666, 0.0, 0.0, 0.0, 0.0, 1.4484666666666666, -1.6927666666666665, 0.0, 0.0, 0.0, 0.0, 1.6316666666666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120,"[0.0009997317101806402, 0.08942116796970367, 0.025571469217538834, -0.024683307856321335, 0.069694384932518, 0.010348386131227016, -0.039197783917188644, 0.047379978001117706, -0.0006554206483997405, -0.053532760590314865, 0.021817132830619812, -0.021063700318336487, -0.060863543301820755, -0.0002680643228814006, -0.03421686589717865, -0.0279238224029541, 0.001075735897757113, 0.004795446060597897, -0.03752715885639191, -0.012315941043198109, -0.017912166193127632, -0.04544491693377495, -0.00917651318013668, -0.03421902284026146, -0.05790591612458229, 0.0014523192076012492, -0.05928080156445503, -0.003824641229584813, -0.004643833264708519, 0.004604899324476719, -0.00041760323802009225, -0.042041435837745667, -0.0037776969838887453, -0.006023504305630922, -0.06626280397176743, -0.018617158755660057, -0.014370408840477467, -0.09385713189840317, -0.03571677580475807, 0.017396606504917145, -0.0025758433621376753, -0.003281515324488282, 0.025218907743692398, -0.034528639167547226, -0.006024100352078676, 0.026584310457110405, -0.06160716712474823, -0.012468894012272358, 0.029382679611444473, -0.08877497166395187, -0.020868541672825813, 0.028248855844140053, 0.013667669147253036, -0.009061863645911217, 0.047004472464323044, -0.007888543419539928, -0.01017844583839178, 0.05820692703127861, -0.029073964804410934, -0.013338970951735973, 0.06761880964040756, -0.04860767722129822, -0.018542088568210602]","[0.0, 0.0, 1.1872666666666667, 0.0, 0.0, 0.0, 0.0, 0.6803666666666667, 1.1376666666666668, 0.0, 0.0, 0.0, 0.0, 0.7740666666666667, 0.0, 0.0, 0.0, 0.0, -1.637533333333333, 0.0, 0.0, 0.0, 0.0, 1.4463000000000001, -1.6870666666666667, 0.0, 0.0, 0.0, 0.0, 1.6015333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
121,"[0.0008966365130618215, 0.08934178948402405, 0.026691224426031113, -0.024454796686768532, 0.06964897364377975, 0.011078630574047565, -0.03846684470772743, 0.04757079854607582, -8.654954581288621e-05, -0.052773650735616684, 0.022117692977190018, -0.02079022116959095, -0.059790607541799545, -6.073416443541646e-06, -0.034369561821222305, -0.027592703700065613, 0.0011492891935631633, 0.004648735746741295, -0.03756257891654968, -0.012426912784576416, -0.01800665259361267, -0.04565129429101944, -0.008801234886050224, -0.0343017503619194, -0.058236438781023026, 0.0026366603560745716, -0.059615764766931534, -0.0038982226978987455, -0.004667777102440596, 0.004642960615456104, -0.00046902481699362397, -0.04228537157177925, -0.0036695681046694517, -0.006753344088792801, -0.06621203571557999, -0.019154183566570282, -0.015217254869639874, -0.09396526217460632, -0.03625347465276718, 0.017532404512166977, -0.0025699532125145197, -0.0033002544660121202, 0.025545498356223106, -0.03460291773080826, -0.0055160182528197765, 0.026931198313832283, -0.06173070892691612, -0.01164694968611002, 0.029767146334052086, -0.08931553363800049, -0.020328935235738754, 0.02809036895632744, 0.013719959184527397, -0.009054304100573063, 0.04687182977795601, -0.007713028695434332, -0.010018388740718365, 0.05830003321170807, -0.028456008061766624, -0.013400834053754807, 0.06762272119522095, -0.048188790678977966, -0.019355222582817078]","[0.0, 0.0, 1.187, 0.0, 0.0, 0.0, 0.0, 0.6843, 1.1369666666666667, 0.0, 0.0, 0.0, 0.0, 0.7779000000000001, 0.0, 0.0, 0.0, 0.0, -1.636, 0.0, 0.0, 0.0, 0.0, 1.4405000000000001, -1.7137666666666664, 0.0, 0.0, 0.0, 0.0, 1.6201666666666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122,"[0.0009839427657425404, 0.08932697772979736, 0.025917336344718933, -0.02430204674601555, 0.06985077261924744, 0.011326374486088753, -0.03913840278983116, 0.04755989834666252, 0.0007131089805625379, -0.05334657058119774, 0.02203291654586792, -0.018789038062095642, -0.06080843508243561, -0.0005580197903327644, -0.0322551429271698, -0.02756521664559841, 0.0012423222651705146, 0.005076933652162552, -0.03755806013941765, -0.012368145398795605, -0.01759878359735012, -0.04528747871518135, -0.008777598850429058, -0.03360554203391075, -0.057830560952425, 0.001759812468662858, -0.05874708294868469, -0.003770345589146018, -0.00477196229621768, 0.004741255659610033, -0.0003678521607071161, -0.0423978753387928, -0.0042070504277944565, -0.006504976190626621, -0.06641704589128494, -0.01920359954237938, -0.014533291570842266, -0.09378844499588013, -0.03561025112867355, 0.017358168959617615, -0.0028439832385629416, -0.003451491007581353, 0.025480294600129128, -0.034661974757909775, -0.005862684454768896, 0.026829659938812256, -0.06197110936045647, -0.011879771016538143, 0.029994186013936996, -0.08966360241174698, -0.019487988203763962, 0.028102518990635872, 0.013542232103645802, -0.009187465533614159, 0.04717552289366722, -0.0076822321861982346, -0.01047859713435173, 0.05860625579953194, -0.02882194332778454, -0.013300931081175804, 0.06766816228628159, -0.04808737337589264, -0.018099183216691017]","[0.0, 0.0, 1.18638, 0.0, 0.0, 0.0, 0.0, 0.6845399999999999, 1.13818, 0.0, 0.0, 0.0, 0.0, 0.77344, 0.0, 0.0, 0.0, 0.0, -1.65594, 0.0, 0.0, 0.0, 0.0, 1.43658, -1.6802800000000002, 0.0, 0.0, 0.0, 0.0, 1.60224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123,"[0.0009896464180201292, 0.08926820755004883, 0.02794593572616577, -0.024504993110895157, 0.06979446113109589, 0.011941224336624146, -0.03950569033622742, 0.04792162403464317, 0.000720919226296246, -0.05395808815956116, 0.022840578109025955, -0.01984996162354946, -0.061487406492233276, 0.0001650507765589282, -0.03373749554157257, -0.028448762372136116, 0.0014258334413170815, 0.004635815508663654, -0.037983719259500504, -0.012252002023160458, -0.0185083020478487, -0.045794278383255005, -0.008881820365786552, -0.035141315311193466, -0.057696860283613205, 0.0021375420037657022, -0.06075914949178696, -0.004039002116769552, -0.004890537820756435, 0.004616847727447748, -0.00016356847481802106, -0.042637407779693604, -0.004409295041114092, -0.006162241101264954, -0.06646734476089478, -0.019900115206837654, -0.013927675783634186, -0.09392503648996353, -0.03656347841024399, 0.01806648261845112, -0.002927192486822605, -0.0031375871039927006, 0.025975443422794342, -0.03504905477166176, -0.0059689418412745, 0.027521738782525063, -0.06196881830692291, -0.012573487125337124, 0.03041364997625351, -0.08930505812168121, -0.02129421941936016, 0.029269328340888023, 0.013402954675257206, -0.00863696075975895, 0.04807579517364502, -0.008052187040448189, -0.009733138605952263, 0.05973358452320099, -0.029296739026904106, -0.012826445512473583, 0.06908667087554932, -0.04860817268490791, -0.01804579794406891]","[0.0, 0.0, 1.1855333333333333, 0.0, 0.0, 0.0, 0.0, 0.6873, 1.1371, 0.0, 0.0, 0.0, 0.0, 0.7725666666666666, 0.0, 0.0, 0.0, 0.0, -1.6422333333333334, 0.0, 0.0, 0.0, 0.0, 1.4481666666666666, -1.6781, 0.0, 0.0, 0.0, 0.0, 1.6125999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
124,"[0.00040136519237421453, 0.08904328942298889, 0.027185797691345215, -0.025006381794810295, 0.0701708197593689, 0.01094100996851921, -0.03956542909145355, 0.04829058423638344, 0.00019132692250423133, -0.05391403287649155, 0.023169834166765213, -0.01974482461810112, -0.06176932901144028, -5.5650772992521524e-05, -0.03206745535135269, -0.028198156505823135, 0.0017101544653996825, 0.004740757867693901, -0.037496667355298996, -0.011648894287645817, -0.018551737070083618, -0.0457211472094059, -0.008451666682958603, -0.034720711410045624, -0.05783330649137497, 0.002411923836916685, -0.061005234718322754, -0.003927863202989101, -0.004949508234858513, 0.004614995326846838, -0.0005904805148020387, -0.04247310385107994, -0.004356661811470985, -0.006497330032289028, -0.06664036214351654, -0.019628221169114113, -0.013997089117765427, -0.0946526974439621, -0.03686698153614998, 0.01781323365867138, -0.003005369333550334, -0.00324549013748765, 0.025814412161707878, -0.035252928733825684, -0.00566592114046216, 0.026962365955114365, -0.06228024885058403, -0.011898435652256012, 0.029866429045796394, -0.09008392691612244, -0.020210357382893562, 0.02881312184035778, 0.013462226837873459, -0.008722744882106781, 0.04758515954017639, -0.00787102896720171, -0.0098318662494421, 0.059447966516017914, -0.029202653095126152, -0.013104721903800964, 0.06907914578914642, -0.04872194305062294, -0.018059656023979187]","[0.0, 0.0, 1.18715, 0.0, 0.0, 0.0, 0.0, 0.6833, 1.1378, 0.0, 0.0, 0.0, 0.0, 0.7790999999999999, 0.0, 0.0, 0.0, 0.0, -1.63945, 0.0, 0.0, 0.0, 0.0, 1.4475500000000001, -1.68595, 0.0, 0.0, 0.0, 0.0, 1.62025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,"[3.092907718382776e-05, 0.0893338993191719, 0.02076287381350994, -0.025143494829535484, 0.06994464993476868, 0.007629154250025749, -0.03960499167442322, 0.047404248267412186, -0.0014009700389578938, -0.05370836704969406, 0.02189759351313114, -0.01837688870728016, -0.06143513321876526, -0.000850267824716866, -0.02752404287457466, -0.027557004243135452, 0.0018790322355926037, 0.005575982853770256, -0.0370488315820694, -0.011532939970493317, -0.016584493219852448, -0.04550761356949806, -0.008629439398646355, -0.032298166304826736, -0.05795780569314957, 0.0013267442118376493, -0.058100197464227676, -0.0036709352862089872, -0.004669187590479851, 0.004851359874010086, -0.00015392870409414172, -0.04228079691529274, -0.002897846046835184, -0.006495213136076927, -0.06687815487384796, -0.01685399003326893, -0.014277171343564987, -0.0954432487487793, -0.033600568771362305, 0.01763729192316532, -0.00289331516250968, -0.0038216623943299055, 0.026032088324427605, -0.03492074832320213, -0.005693209357559681, 0.026857472956180573, -0.06199315935373306, -0.01094748079776764, 0.02999226190149784, -0.09014531224966049, -0.01793406903743744, 0.027936983853578568, 0.013087630271911621, -0.010540846735239029, 0.04698731005191803, -0.007943675853312016, -0.011144808493554592, 0.05889051780104637, -0.029131291434168816, -0.013584141619503498, 0.06802951544523239, -0.0488019697368145, -0.017419228330254555]","[0.0, 0.0, 1.1891, 0.0, 0.0, 0.0, 0.0, 0.6946666666666665, 1.1369, 0.0, 0.0, 0.0, 0.0, 0.7805, 0.0, 0.0, 0.0, 0.0, -1.6286666666666665, 0.0, 0.0, 0.0, 0.0, 1.453, -1.6849666666666667, 0.0, 0.0, 0.0, 0.0, 1.6197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126,"[3.366654709680006e-05, 0.08948063105344772, 0.025002026930451393, -0.025129545480012894, 0.06987403333187103, 0.009829461574554443, -0.03969584405422211, 0.047703661024570465, -0.0009260497172363102, -0.053620658814907074, 0.021805940195918083, -0.02087089605629444, -0.05995108187198639, -0.0009742723195813596, -0.03274920955300331, -0.02781733311712742, 0.001506112515926361, 0.0048061213456094265, -0.03694871440529823, -0.01245169434696436, -0.01796208694577217, -0.04535114765167236, -0.009413447231054306, -0.033839136362075806, -0.0578288771212101, 0.0010743679013103247, -0.05992187559604645, -0.0037410699296742678, -0.004822279792279005, 0.004793801810592413, -7.961464143591002e-05, -0.042731013149023056, -0.003662788774818182, -0.006517618428915739, -0.06710213422775269, -0.018262628465890884, -0.01412825658917427, -0.0953364372253418, -0.03544421121478081, 0.017636790871620178, -0.0028444831259548664, -0.0033851240295916796, 0.02587893232703209, -0.03475989028811455, -0.005337113980203867, 0.027055704966187477, -0.06210586428642273, -0.0117125129327178, 0.030283519998192787, -0.09022225439548492, -0.019929222762584686, 0.02832489088177681, 0.013512962497770786, -0.00930075440555811, 0.04727376252412796, -0.007620226126164198, -0.010242816060781479, 0.058804161846637726, -0.02892439253628254, -0.013321724720299244, 0.06824459135532379, -0.048627421259880066, -0.018643783405423164]","[0.0, 0.0, 1.18855, 0.0, 0.0, 0.0, 0.0, 0.6825, 1.1394, 0.0, 0.0, 0.0, 0.0, 0.78045, 0.0, 0.0, 0.0, 0.0, -1.6277, 0.0, 0.0, 0.0, 0.0, 1.44965, -1.68395, 0.0, 0.0, 0.0, 0.0, 1.63015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
