,mphands_data,eit_data
249,"[-0.015499597415328026, 0.09365994483232498, -0.0014109073672443628, -0.03786443918943405, 0.06475251913070679, -0.0032292259857058525, -0.05196613073348999, 0.0400027371942997, -0.004628818016499281, -0.06099382042884827, 0.0064274100586771965, -0.004510387312620878, -0.06756769120693207, -0.01963203400373459, 6.3370905991178e-05, -0.027283210307359695, -0.005683302879333496, 0.00934253167361021, -0.024255109950900078, -0.033810995519161224, 0.002659858437255025, -0.028203697875142097, -0.05117258056998253, -0.008570332080125809, -0.04317893832921982, -0.06440100073814392, -0.03170018270611763, -0.002795879729092121, -0.0039966050535440445, 0.007665259297937155, 0.002829314675182104, -0.0413561649620533, -0.002103662583976984, -0.0035236100666224957, -0.06487120687961578, -0.017553823068737984, -0.012312459759414196, -0.08734147250652313, -0.036802783608436584, 0.017991600558161736, 0.0013496547471731901, -0.006763857323676348, 0.02602776139974594, -0.02741805650293827, -0.014768004417419434, 0.023226840421557426, -0.05036488175392151, -0.029445605352520943, 0.017401866614818573, -0.07020880281925201, -0.04768333211541176, 0.024676689878106117, 0.019097143784165382, -0.01965208165347576, 0.04412681981921196, -0.001145416870713234, -0.019555535167455673, 0.05458758398890495, -0.02201232686638832, -0.026766369119286537, 0.05692894384264946, -0.04112888500094414, -0.03502446413040161]","[0.0, 0.0, 0.21760000000000002, 0.0, 0.0, 0.0, 0.0, 0.5760666666666666, 0.15053333333333332, 0.0, 0.0, 0.0, 0.0, 1.0515666666666668, 0.0, 0.0, 0.0, 0.0, -1.1684999999999999, 0.0, 0.0, 0.0, 0.0, -1.4090666666666667, 1.969, 0.0, 0.0, 0.0, 0.0, 2.0499000000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
250,"[-0.015170024707913399, 0.09386385232210159, -0.0017592518124729395, -0.037453651428222656, 0.06495624780654907, -0.003343408927321434, -0.05185825377702713, 0.04030448943376541, -0.004335170146077871, -0.06133604794740677, 0.0067918007262051105, -0.00419013062492013, -0.0684254914522171, -0.019426273182034492, 0.0008445160347037017, -0.027092264965176582, -0.005400619935244322, 0.009603258222341537, -0.02443680725991726, -0.033727243542671204, 0.0029971939511597157, -0.02877018414437771, -0.05119706317782402, -0.008146481588482857, -0.043713610619306564, -0.06462286412715912, -0.03116963990032673, -0.002717522904276848, -0.003994496073573828, 0.007673334330320358, 0.002323479624465108, -0.04141317307949066, -0.002046128734946251, -0.004250796046108007, -0.06492877751588821, -0.017260750755667686, -0.013032431714236736, -0.08762795478105545, -0.03612663969397545, 0.017733363434672356, 0.0012536203721538186, -0.006960791070014238, 0.02512066438794136, -0.02724602073431015, -0.014977553859353065, 0.022368744015693665, -0.05025250092148781, -0.029674673452973366, 0.016665032133460045, -0.07040669023990631, -0.04778742045164108, 0.02448110654950142, 0.018850483000278473, -0.020024800673127174, 0.04350389540195465, -0.0013469178229570389, -0.020130179822444916, 0.053808607161045074, -0.022151151672005653, -0.027558140456676483, 0.056377556174993515, -0.041119836270809174, -0.035998888313770294]","[0.0, 0.0, 0.21733333333333335, 0.0, 0.0, 0.0, 0.0, 0.5770333333333334, 0.15066666666666667, 0.0, 0.0, 0.0, 0.0, 1.0527333333333333, 0.0, 0.0, 0.0, 0.0, -1.1693999999999998, 0.0, 0.0, 0.0, 0.0, -1.4065, 1.9687666666666666, 0.0, 0.0, 0.0, 0.0, 2.0495666666666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
251,"[-0.015185602009296417, 0.09424307942390442, -0.0028295032680034637, -0.037631887942552567, 0.0653773620724678, -0.004201818257570267, -0.051881030201911926, 0.04066929221153259, -0.005347664002329111, -0.06147719547152519, 0.007059912197291851, -0.004305569920688868, -0.06794634461402893, -0.019495030865073204, 0.0009350607288070023, -0.0271131694316864, -0.005448555573821068, 0.009743707254529, -0.024334322661161423, -0.03369710221886635, 0.0030399842653423548, -0.028584348037838936, -0.050960756838321686, -0.008294830098748207, -0.043520811945199966, -0.06432579457759857, -0.0314023457467556, -0.0027699279598891735, -0.0040619103237986565, 0.007794492412358522, 0.0025923256762325764, -0.041609350591897964, -0.001578792929649353, -0.003880581818521023, -0.06507191061973572, -0.017094459384679794, -0.012841631658375263, -0.08746781200170517, -0.03659231588244438, 0.017741885036230087, 0.0012520080199465156, -0.006937853060662746, 0.02536069229245186, -0.02756332792341709, -0.014878664165735245, 0.02242938056588173, -0.05027281865477562, -0.029776452109217644, 0.016532335430383682, -0.07007119059562683, -0.04830560088157654, 0.02453867718577385, 0.018935270607471466, -0.020248569548130035, 0.04379599168896675, -0.0010980330407619476, -0.020277883857488632, 0.05403578653931618, -0.021859150379896164, -0.027327245101332664, 0.05636055767536163, -0.04103369638323784, -0.03594411537051201]","[0.0, 0.0, 0.21635, 0.0, 0.0, 0.0, 0.0, 0.57775, 0.15057500000000001, 0.0, 0.0, 0.0, 0.0, 1.0523, 0.0, 0.0, 0.0, 0.0, -1.165975, 0.0, 0.0, 0.0, 0.0, -1.406625, 1.96845, 0.0, 0.0, 0.0, 0.0, 2.049225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
252,"[-0.015132056549191475, 0.09420578181743622, -0.002577513922005892, -0.03755737096071243, 0.06528028845787048, -0.0034516574814915657, -0.05177563428878784, 0.04048539698123932, -0.004129312001168728, -0.0611024834215641, 0.006959587335586548, -0.0032667438499629498, -0.0679500475525856, -0.019057508558034897, 0.0023738446179777384, -0.027059510350227356, -0.005511072464287281, 0.009773173369467258, -0.024668743833899498, -0.03383147716522217, 0.003215376753360033, -0.028712619096040726, -0.05116235837340355, -0.00798836164176464, -0.04373180493712425, -0.06462518870830536, -0.031085696071386337, -0.002735019661486149, -0.003961642272770405, 0.007776457816362381, 0.0027612359263002872, -0.04132413864135742, -0.001865783124230802, -0.0036254776641726494, -0.06497030705213547, -0.017025219276547432, -0.012368172407150269, -0.08703337609767914, -0.036514490842819214, 0.017942728474736214, 0.0012026571203023195, -0.007019939832389355, 0.025857266038656235, -0.027417665347456932, -0.014694271609187126, 0.023065827786922455, -0.050658781081438065, -0.029162360355257988, 0.017327293753623962, -0.07056133449077606, -0.04736291617155075, 0.02461986057460308, 0.01892063394188881, -0.02030250057578087, 0.04409926012158394, -0.0012061968445777893, -0.020415596663951874, 0.05431471765041351, -0.021995268762111664, -0.027464650571346283, 0.05676187202334404, -0.040861938148736954, -0.035983048379421234]","[0.0, 0.0, 0.21624, 0.0, 0.0, 0.0, 0.0, 0.5775600000000001, 0.15032, 0.0, 0.0, 0.0, 0.0, 1.0522399999999998, 0.0, 0.0, 0.0, 0.0, -1.1671399999999998, 0.0, 0.0, 0.0, 0.0, -1.4079800000000002, 1.9696000000000002, 0.0, 0.0, 0.0, 0.0, 2.0493200000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
253,"[-0.014679834246635437, 0.09425880014896393, 0.00019499013433232903, -0.03735489025712013, 0.06539051234722137, -0.0018044550670310855, -0.051671888679265976, 0.040744371712207794, -0.003595708403736353, -0.061171356588602066, 0.007330756634473801, -0.004733887501060963, -0.06794115155935287, -0.01893242448568344, -0.000670315173920244, -0.02724498137831688, -0.00562864076346159, 0.009530291892588139, -0.0245664082467556, -0.03375665098428726, 0.0027678071055561304, -0.02888450399041176, -0.05118739604949951, -0.008353236131370068, -0.043961163610219955, -0.06407658010721207, -0.031621385365724564, -0.0027701726648956537, -0.004074151627719402, 0.0076124719344079494, 0.002483842894434929, -0.041328102350234985, -0.002034670440480113, -0.0038979658856987953, -0.0649607926607132, -0.01709631457924843, -0.012460654601454735, -0.0872834250330925, -0.03621120750904083, 0.01791026070713997, 0.0013780549634248018, -0.006838089786469936, 0.025588586926460266, -0.02735118940472603, -0.014527891762554646, 0.022982658818364143, -0.05023671314120293, -0.02885071560740471, 0.017414504662156105, -0.07043522596359253, -0.04697719216346741, 0.024764815345406532, 0.019370801746845245, -0.01975272037088871, 0.043822482228279114, -0.0008590780198574066, -0.019947247579693794, 0.05416911467909813, -0.021547017619013786, -0.027120519429445267, 0.05651342123746872, -0.04053220525383949, -0.03537731245160103]","[0.0, 0.0, 0.21599999999999997, 0.0, 0.0, 0.0, 0.0, 0.5775, 0.14936666666666665, 0.0, 0.0, 0.0, 0.0, 1.0508333333333333, 0.0, 0.0, 0.0, 0.0, -1.1704666666666668, 0.0, 0.0, 0.0, 0.0, -1.4077666666666666, 1.9696333333333333, 0.0, 0.0, 0.0, 0.0, 2.048766666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
254,"[-0.015489859506487846, 0.09367122501134872, -0.001247451757080853, -0.03771958500146866, 0.06500627845525742, -0.003182728309184313, -0.051986224949359894, 0.04015985503792763, -0.00456449668854475, -0.06104804947972298, 0.006964059546589851, -0.004560708999633789, -0.06767971068620682, -0.01942860707640648, 0.0006976796430535614, -0.027134811505675316, -0.005563593003898859, 0.009354556910693645, -0.024311188608407974, -0.033759668469429016, 0.002855592640116811, -0.02841651439666748, -0.05113406106829643, -0.00839838944375515, -0.0430280938744545, -0.06454482674598694, -0.0313902422785759, -0.0027826104778796434, -0.004056362900882959, 0.007609574124217033, 0.0026747961528599262, -0.04146333783864975, -0.0020729536190629005, -0.0035055247135460377, -0.06490740180015564, -0.017411157488822937, -0.012239743024110794, -0.08723945915699005, -0.03680562973022461, 0.01787295565009117, 0.0013596171047538519, -0.006767431274056435, 0.02564997225999832, -0.027200015261769295, -0.015031137503683567, 0.022896796464920044, -0.05018626153469086, -0.029984500259160995, 0.017104074358940125, -0.07014259696006775, -0.048184603452682495, 0.024656258523464203, 0.019123295322060585, -0.0196076650172472, 0.043963246047496796, -0.0010113827884197235, -0.01986110396683216, 0.054306503385305405, -0.02190614491701126, -0.027015672996640205, 0.0566435307264328, -0.04111330956220627, -0.03531761094927788]","[0.0, 0.0, 0.21633333333333335, 0.0, 0.0, 0.0, 0.0, 0.5776333333333333, 0.14956666666666665, 0.0, 0.0, 0.0, 0.0, 1.0528, 0.0, 0.0, 0.0, 0.0, -1.1687, 0.0, 0.0, 0.0, 0.0, -1.4072333333333333, 1.9669, 0.0, 0.0, 0.0, 0.0, 2.047866666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
255,"[-0.014407774433493614, 0.09387557953596115, -0.00027670207782648504, -0.037188805639743805, 0.06522562354803085, -0.0022178723011165857, -0.051754292100667953, 0.04072879999876022, -0.004030157346278429, -0.06125515326857567, 0.007423694245517254, -0.004352588206529617, -0.06796835362911224, -0.01891876384615898, -0.0003124647482763976, -0.027212129905819893, -0.005437753163278103, 0.009472128003835678, -0.024632804095745087, -0.03356976807117462, 0.00300909043289721, -0.028837408870458603, -0.05109946057200432, -0.007989507168531418, -0.04392039775848389, -0.06470820307731628, -0.03052215278148651, -0.0027351933531463146, -0.0040648761205375195, 0.007535678334534168, 0.002551806392148137, -0.04158300906419754, -0.001789276604540646, -0.0038315746933221817, -0.06509523093700409, -0.016660459339618683, -0.012745014391839504, -0.08779289573431015, -0.03549657389521599, 0.017777470871806145, 0.001215789350681007, -0.0069462694227695465, 0.0251897145062685, -0.027327697724103928, -0.01458508986979723, 0.022319363430142403, -0.050389524549245834, -0.029071884229779243, 0.016646575182676315, -0.07039134949445724, -0.046973250806331635, 0.02469712868332863, 0.019040312618017197, -0.019632427021861076, 0.04389524459838867, -0.0011734007857739925, -0.01985759846866131, 0.054068490862846375, -0.022084791213274002, -0.026745125651359558, 0.05654704198241234, -0.04100891202688217, -0.03486417979001999]","[0.0, 0.0, 0.2165, 0.0, 0.0, 0.0, 0.0, 0.5783, 0.15003333333333335, 0.0, 0.0, 0.0, 0.0, 1.0506333333333335, 0.0, 0.0, 0.0, 0.0, -1.1720666666666668, 0.0, 0.0, 0.0, 0.0, -1.4066333333333334, 1.9667666666666668, 0.0, 0.0, 0.0, 0.0, 2.0479333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
256,"[-0.015303605236113071, 0.09405823051929474, -0.001783557003363967, -0.037583962082862854, 0.06537184119224548, -0.0034672915935516357, -0.05205540359020233, 0.04051349684596062, -0.004789408762007952, -0.061312634497880936, 0.007207340095192194, -0.004220970440655947, -0.06778907775878906, -0.019224829971790314, 0.0011173473903909326, -0.02710476890206337, -0.005321356002241373, 0.009515387006103992, -0.024473778903484344, -0.03347139060497284, 0.0029449262656271458, -0.028910838067531586, -0.05101630091667175, -0.008208249695599079, -0.04373258724808693, -0.06439971923828125, -0.031014658510684967, -0.0028492133133113384, -0.004055615980178118, 0.007731271907687187, 0.0025513372384011745, -0.04156311973929405, -0.0017320731421932578, -0.003920071292668581, -0.06515662372112274, -0.016757415607571602, -0.012725370936095715, -0.08762506395578384, -0.03593788295984268, 0.017854012548923492, 0.001204543630592525, -0.00685995165258646, 0.02537209540605545, -0.027449488639831543, -0.014706633985042572, 0.022886361926794052, -0.05052151903510094, -0.02925730124115944, 0.016941074281930923, -0.07063505053520203, -0.047432925552129745, 0.024602370336651802, 0.018924089148640633, -0.019814230501651764, 0.04388321936130524, -0.0012051509693264961, -0.01992831937968731, 0.05419914424419403, -0.021990343928337097, -0.02675357088446617, 0.056871697306632996, -0.041188664734363556, -0.03522650897502899]","[0.0, 0.0, 0.21617499999999998, 0.0, 0.0, 0.0, 0.0, 0.5781749999999999, 0.15007500000000001, 0.0, 0.0, 0.0, 0.0, 1.0513249999999998, 0.0, 0.0, 0.0, 0.0, -1.168025, 0.0, 0.0, 0.0, 0.0, -1.4064999999999999, 1.9674500000000001, 0.0, 0.0, 0.0, 0.0, 2.04805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
257,"[-0.01496502012014389, 0.0944468304514885, -0.0016812359681352973, -0.037435099482536316, 0.06576979160308838, -0.0032819497864693403, -0.05165277421474457, 0.040803030133247375, -0.004801915492862463, -0.06063690409064293, 0.007307561580091715, -0.00422584218904376, -0.06751666218042374, -0.018971111625432968, 0.000758555659558624, -0.027156997472047806, -0.0053998688235878944, 0.009590637870132923, -0.024367408826947212, -0.03372944891452789, 0.002958950586616993, -0.02860260382294655, -0.05112936347723007, -0.00817776471376419, -0.0435633584856987, -0.06469099223613739, -0.03105444461107254, -0.0027466893661767244, -0.004078684374690056, 0.007670349441468716, 0.0026609713677316904, -0.041559331119060516, -0.0019039235776290298, -0.0036549740470945835, -0.06502372771501541, -0.01728937029838562, -0.012534724548459053, -0.08733001351356506, -0.036577481776475906, 0.017805207520723343, 0.0011316757882013917, -0.006923910230398178, 0.025578003376722336, -0.027142947539687157, -0.014802323654294014, 0.02289539948105812, -0.05022996664047241, -0.02978653274476528, 0.01737147569656372, -0.0701441690325737, -0.04790715128183365, 0.024625781923532486, 0.01904551312327385, -0.01995568536221981, 0.04383164271712303, -0.000829462893307209, -0.020300446078181267, 0.05408107861876488, -0.021771013736724854, -0.027360225096344948, 0.05684588849544525, -0.040549054741859436, -0.035915307700634]","[0.0, 0.0, 0.21606666666666666, 0.0, 0.0, 0.0, 0.0, 0.5781999999999999, 0.14986666666666668, 0.0, 0.0, 0.0, 0.0, 1.0543666666666667, 0.0, 0.0, 0.0, 0.0, -1.1690333333333334, 0.0, 0.0, 0.0, 0.0, -1.4062999999999999, 1.9684, 0.0, 0.0, 0.0, 0.0, 2.0486000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
258,"[-0.015206201933324337, 0.09431084245443344, -0.0023104213178157806, -0.03772184997797012, 0.06524961441755295, -0.004224435891956091, -0.052092090249061584, 0.04059448838233948, -0.005696646403521299, -0.06137683242559433, 0.007016558665782213, -0.00562088331207633, -0.06846266984939575, -0.019518401473760605, -8.977385004982352e-05, -0.027257073670625687, -0.0056355055421590805, 0.009275579825043678, -0.02467554248869419, -0.03405142202973366, 0.0026979746762663126, -0.028910230845212936, -0.051364652812480927, -0.0082200663164258, -0.04377751797437668, -0.06494706869125366, -0.03137602657079697, -0.0027993873227387667, -0.0039736079052090645, 0.007758080493658781, 0.002758329501375556, -0.04163328930735588, -0.0019059329060837626, -0.0037799752317368984, -0.06521586328744888, -0.017223583534359932, -0.012793942354619503, -0.08764690905809402, -0.03652683272957802, 0.017952386289834976, 0.0011913444614037871, -0.006695944350212812, 0.026002615690231323, -0.02712750993669033, -0.014574367552995682, 0.023159977048635483, -0.050362877547740936, -0.02967933565378189, 0.017095524817705154, -0.07041338831186295, -0.04776814579963684, 0.025062955915927887, 0.019087355583906174, -0.019869107753038406, 0.044168636202812195, -0.0009959940798580647, -0.019971972331404686, 0.05453117936849594, -0.022172722965478897, -0.026975193992257118, 0.0568881519138813, -0.040941085666418076, -0.03549845516681671]","[0.0, 0.0, 0.2158, 0.0, 0.0, 0.0, 0.0, 0.5785, 0.1498, 0.0, 0.0, 0.0, 0.0, 1.0511666666666666, 0.0, 0.0, 0.0, 0.0, -1.1676333333333333, 0.0, 0.0, 0.0, 0.0, -1.4074666666666669, 1.9662999999999997, 0.0, 0.0, 0.0, 0.0, 2.049433333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
259,"[-0.015070043504238129, 0.09406248480081558, -0.0015736321220174432, -0.03754626587033272, 0.06534518301486969, -0.00300049246288836, -0.05203740671277046, 0.040768347680568695, -0.004516168963164091, -0.061262477189302444, 0.007307502906769514, -0.004347252659499645, -0.06794135272502899, -0.01862999051809311, 0.0005306839011609554, -0.0271610040217638, -0.005467779003083706, 0.00951937772333622, -0.024643151089549065, -0.03368108719587326, 0.003016725182533264, -0.028778616338968277, -0.050763700157403946, -0.008495936170220375, -0.0438484251499176, -0.06415452063083649, -0.031489793211221695, -0.0027848570607602596, -0.004000820219516754, 0.007606399245560169, 0.002618019934743643, -0.04152502864599228, -0.0018800225807353854, -0.003814438357949257, -0.06490549445152283, -0.017004719004034996, -0.012767678126692772, -0.08713017404079437, -0.03650464490056038, 0.01791801117360592, 0.001175190438516438, -0.006920900661498308, 0.025474943220615387, -0.027094580233097076, -0.015161286108195782, 0.02244475670158863, -0.04995546489953995, -0.030108049511909485, 0.016625192016363144, -0.06963753700256348, -0.048804871737957, 0.02482309192419052, 0.019039703533053398, -0.019916847348213196, 0.04421954229474068, -0.0012239133939146996, -0.020124442875385284, 0.05433317646384239, -0.021941980347037315, -0.027111610397696495, 0.05666850879788399, -0.04090875759720802, -0.035652391612529755]","[0.0, 0.0, 0.214675, 0.0, 0.0, 0.0, 0.0, 0.578775, 0.14955, 0.0, 0.0, 0.0, 0.0, 1.05185, 0.0, 0.0, 0.0, 0.0, -1.1635250000000001, 0.0, 0.0, 0.0, 0.0, -1.40645, 1.9680250000000001, 0.0, 0.0, 0.0, 0.0, 2.048525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
260,"[-0.014758939854800701, 0.09338314086198807, -0.0019573091994971037, -0.03734483942389488, 0.06500296294689178, -0.0032688535284250975, -0.051948703825473785, 0.04037134349346161, -0.004452244844287634, -0.06132308021187782, 0.007020922377705574, -0.0033527060877531767, -0.06798582524061203, -0.019268237054347992, 0.0015259956708177924, -0.02716187760233879, -0.0054778847843408585, 0.00950971432030201, -0.024573858827352524, -0.03360003978013992, 0.003075848100706935, -0.028847938403487206, -0.05089258402585983, -0.008295208215713501, -0.04414923116564751, -0.06444437801837921, -0.031034329906105995, -0.002827082294970751, -0.003910476807504892, 0.0077348570339381695, 0.00251013389788568, -0.04163571447134018, -0.0018792697228491306, -0.003999094013124704, -0.0650864839553833, -0.016723744571208954, -0.013268036767840385, -0.08753634989261627, -0.03600373491644859, 0.017668049782514572, 0.0010907314717769623, -0.006952711846679449, 0.025332894176244736, -0.027259552851319313, -0.014735778793692589, 0.02242114022374153, -0.05049346014857292, -0.029407354071736336, 0.01643403060734272, -0.07024414092302322, -0.047618117183446884, 0.024578368291258812, 0.018976997584104538, -0.01987285539507866, 0.04391070827841759, -0.0014511425979435444, -0.02011246420443058, 0.05384017899632454, -0.02240719273686409, -0.026955194771289825, 0.0563274584710598, -0.041445180773735046, -0.03523010015487671]","[0.0, 0.0, 0.21466666666666667, 0.0, 0.0, 0.0, 0.0, 0.5787333333333333, 0.1496, 0.0, 0.0, 0.0, 0.0, 1.0524333333333333, 0.0, 0.0, 0.0, 0.0, -1.1630333333333331, 0.0, 0.0, 0.0, 0.0, -1.407, 1.9650333333333334, 0.0, 0.0, 0.0, 0.0, 2.0483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
261,"[-0.014673813246190548, 0.09397980570793152, -0.0026752392295747995, -0.03725321963429451, 0.06551159918308258, -0.0036925533786416054, -0.05168796330690384, 0.04059986770153046, -0.004419897682964802, -0.06120656803250313, 0.0072031524032354355, -0.0027812866028398275, -0.06775512546300888, -0.019116532057523727, 0.0028780526481568813, -0.027080712839961052, -0.00544972438365221, 0.009944668971002102, -0.024449104443192482, -0.03360635042190552, 0.003225389402359724, -0.02902926877140999, -0.05083299055695534, -0.007992561906576157, -0.044396232813596725, -0.06423834711313248, -0.031160403043031693, -0.0027028725016862154, -0.004099181853234768, 0.0077601526863873005, 0.002459435723721981, -0.041437968611717224, -0.0018061966402456164, -0.003991228062659502, -0.06501007825136185, -0.017143486067652702, -0.013058976270258427, -0.08722186088562012, -0.036343783140182495, 0.017697172239422798, 0.00123330089263618, -0.0071264635771512985, 0.02533132955431938, -0.027354467660188675, -0.015078125521540642, 0.022439628839492798, -0.050144538283348083, -0.02980024181306362, 0.0166156142950058, -0.06991984695196152, -0.047798048704862595, 0.024477997794747353, 0.01891491934657097, -0.020360862836241722, 0.04354475811123848, -0.0010543214157223701, -0.020680228248238564, 0.05364678427577019, -0.0218299999833107, -0.02781716175377369, 0.056020889431238174, -0.04074504226446152, -0.036121342331171036]","[0.0, 0.0, 0.2145, 0.0, 0.0, 0.0, 0.0, 0.5788, 0.14995000000000003, 0.0, 0.0, 0.0, 0.0, 1.05185, 0.0, 0.0, 0.0, 0.0, -1.1683000000000001, 0.0, 0.0, 0.0, 0.0, -1.406225, 1.9718, 0.0, 0.0, 0.0, 0.0, 2.049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
262,"[-0.01514054462313652, 0.0946081206202507, -0.002278403379023075, -0.03755728900432587, 0.06577996909618378, -0.0038545290008187294, -0.051813967525959015, 0.04069671779870987, -0.0054047913290560246, -0.06094812601804733, 0.007188410498201847, -0.00511823920533061, -0.06788251549005508, -0.01908639445900917, -0.00013138155918568373, -0.02719215489923954, -0.005669258534908295, 0.009649856947362423, -0.024470411241054535, -0.033905502408742905, 0.002934555523097515, -0.028965476900339127, -0.05098334327340126, -0.008108560927212238, -0.044145263731479645, -0.06443165987730026, -0.03125704452395439, -0.0027263427618891, -0.0040985094383358955, 0.007855040021240711, 0.0026837694458663464, -0.04159397631883621, -0.0018107122741639614, -0.0038074348121881485, -0.06508234888315201, -0.017194798216223717, -0.012789761647582054, -0.08732759207487106, -0.03648042306303978, 0.017835324630141258, 0.0011366617400199175, -0.006957232486456633, 0.025672899559140205, -0.027311699464917183, -0.01449180580675602, 0.022730620577931404, -0.050317663699388504, -0.029487278312444687, 0.016983170062303543, -0.07023530453443527, -0.04726165533065796, 0.024700269103050232, 0.019071632996201515, -0.020272184163331985, 0.04371953755617142, -0.0009862082079052925, -0.020300431177020073, 0.05391237139701843, -0.022264286875724792, -0.027205536141991615, 0.05654071271419525, -0.04104342684149742, -0.03553854674100876]","[0.0, 0.0, 0.21436666666666668, 0.0, 0.0, 0.0, 0.0, 0.5791666666666666, 0.14970000000000003, 0.0, 0.0, 0.0, 0.0, 1.0517666666666665, 0.0, 0.0, 0.0, 0.0, -1.1687666666666667, 0.0, 0.0, 0.0, 0.0, -1.4062000000000001, 1.9716666666666667, 0.0, 0.0, 0.0, 0.0, 2.0483333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
263,"[-0.014993204735219479, 0.0940067321062088, -0.0012798708630725741, -0.03761011362075806, 0.0652868002653122, -0.0034293755888938904, -0.05163748189806938, 0.040539324283599854, -0.004945713561028242, -0.060677025467157364, 0.007199637591838837, -0.005703508388251066, -0.06768989562988281, -0.018972668796777725, -0.0008103040745481849, -0.027215352281928062, -0.005729555152356625, 0.009329044260084629, -0.024393482133746147, -0.03387298434972763, 0.0027792067267000675, -0.02876387909054756, -0.05115921422839165, -0.008467677980661392, -0.04373609647154808, -0.06442400813102722, -0.03159215301275253, -0.0028296695090830326, -0.003991538193076849, 0.007701104041188955, 0.002713252091780305, -0.04156368598341942, -0.0021506191696971655, -0.0037443069741129875, -0.06499099731445312, -0.017318960279226303, -0.01276980061084032, -0.08737871795892715, -0.03633293882012367, 0.017952708527445793, 0.0012344110291451216, -0.006765817292034626, 0.025850942358374596, -0.027316149324178696, -0.014674069359898567, 0.02300458401441574, -0.050468720495700836, -0.029450533911585808, 0.01689394749701023, -0.07045876234769821, -0.04751471430063248, 0.025153931230306625, 0.019126389175653458, -0.019804546609520912, 0.04409610480070114, -0.0009965905919671059, -0.020016400143504143, 0.054297637194395065, -0.022177040576934814, -0.02695213258266449, 0.056814663112163544, -0.04073338210582733, -0.03529796376824379]","[0.0, 0.0, 0.21433333333333335, 0.0, 0.0, 0.0, 0.0, 0.5791000000000001, 0.1496333333333333, 0.0, 0.0, 0.0, 0.0, 1.0530000000000002, 0.0, 0.0, 0.0, 0.0, -1.1701666666666666, 0.0, 0.0, 0.0, 0.0, -1.4061333333333332, 1.9703, 0.0, 0.0, 0.0, 0.0, 2.048966666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
