,mphands_data,eit_data
55,"[0.000725855934433639, 0.08792528510093689, -0.010050371289253235, -0.024288509041070938, 0.06276541948318481, -0.004300832748413086, -0.0408557653427124, 0.036559782922267914, 0.00047335028648376465, -0.054573506116867065, 0.008984501473605633, 0.00046652182936668396, -0.0658499225974083, -0.014535518363118172, 0.005774900317192078, -0.024937035515904427, 0.00016179378144443035, 0.017498888075351715, -0.04229498654603958, -0.01629059389233589, 0.0019839107990264893, -0.05884842574596405, -0.017480721697211266, -0.010033026337623596, -0.07617154717445374, -0.0024510228540748358, -0.028370223939418793, -0.003533231560140848, -0.0037859552539885044, 0.008207805454730988, -0.009976628236472607, -0.03990999609231949, -0.0009322166442871094, -0.031078893691301346, -0.05518200248479843, -0.020028114318847656, -0.05463481694459915, -0.06255508959293365, -0.03522229194641113, 0.017387522384524345, -0.0016358010470867157, -0.011561945080757141, 0.016857367008924484, -0.030762825161218643, -0.019109264016151428, 0.00314361066557467, -0.04739763215184212, -0.03515422344207764, -0.018873896449804306, -0.05438312143087387, -0.04867521673440933, 0.024843554943799973, 0.011574630625545979, -0.02918282151222229, 0.03650440648198128, -0.008429196663200855, -0.03463176637887955, 0.03207438066601753, -0.02737242914736271, -0.04380856454372406, 0.018060851842164993, -0.03749754652380943, -0.05659928917884827]","[0.0, 0.0, 0.12357499999999999, 0.0, 0.0, 0.0, 0.0, 1.2594500000000002, 1.2658500000000001, 0.0, 0.0, 0.0, 0.0, 1.268275, 0.0, 0.0, 0.0, 0.0, -0.36775, 0.0, 0.0, 0.0, 0.0, -1.41745, 2.0565749999999996, 0.0, 0.0, 0.0, 0.0, -1.0806250000000002, 0.0, 0.0]"
56,"[0.0008209495572373271, 0.08897819370031357, -0.0107647106051445, -0.024777695536613464, 0.06358873099088669, -0.00440051406621933, -0.04057661071419716, 0.03694189712405205, 0.00013077259063720703, -0.052738841623067856, 0.009060598909854889, -0.0015091709792613983, -0.06228799372911453, -0.015755509957671165, 0.0025716274976730347, -0.024826545268297195, -4.1935592889785767e-05, 0.017654962837696075, -0.04236827418208122, -0.016716361045837402, 0.0022150278091430664, -0.05861537531018257, -0.01798078790307045, -0.00990390032529831, -0.07645323127508163, -0.003940923605114222, -0.028552301228046417, -0.003453630255535245, -0.0036690309643745422, 0.008256852626800537, -0.009743265807628632, -0.040922559797763824, -0.000812232494354248, -0.030980775132775307, -0.05635812133550644, -0.019692473113536835, -0.05476866662502289, -0.06427618116140366, -0.034682512283325195, 0.017184525728225708, -0.0017471198225393891, -0.011711344122886658, 0.016989050433039665, -0.03100196085870266, -0.01892172545194626, 0.0026768415700644255, -0.04846886545419693, -0.0354403555393219, -0.018947456032037735, -0.05566802993416786, -0.04828839749097824, 0.024978581815958023, 0.011364261619746685, -0.02960886061191559, 0.036080360412597656, -0.008760609664022923, -0.034825704991817474, 0.03169509023427963, -0.028327016159892082, -0.04339015483856201, 0.017628148198127747, -0.038134921342134476, -0.05625602602958679]","[0.0, 0.0, 0.12458, 0.0, 0.0, 0.0, 0.0, 1.2597, 1.2658200000000002, 0.0, 0.0, 0.0, 0.0, 1.26826, 0.0, 0.0, 0.0, 0.0, -0.36816, 0.0, 0.0, 0.0, 0.0, -1.4089800000000001, 2.0567599999999997, 0.0, 0.0, 0.0, 0.0, -1.0793000000000001, 0.0, 0.0]"
57,"[-0.0006922383327037096, 0.09024938941001892, -0.013036210089921951, -0.02575848624110222, 0.0642523542046547, -0.0049189552664756775, -0.04001566395163536, 0.03732121363282204, -8.51750373840332e-05, -0.05062592402100563, 0.008797344751656055, -0.0013684481382369995, -0.06042640656232834, -0.015574327670037746, 0.0023724734783172607, -0.023812687024474144, -0.00042237588786520064, 0.018198996782302856, -0.041342414915561676, -0.01753390207886696, 0.002684652805328369, -0.057582635432481766, -0.018492089584469795, -0.009383469820022583, -0.07698435336351395, -0.005326145328581333, -0.028592146933078766, -0.0031117803882807493, -0.0036149569787085056, 0.008208796381950378, -0.009502747096121311, -0.0409732386469841, -0.0009302124381065369, -0.03105876035988331, -0.05585625395178795, -0.019723132252693176, -0.054538823664188385, -0.06419079750776291, -0.035676032304763794, 0.016737431287765503, -0.001873857923783362, -0.012263990938663483, 0.016523705795407295, -0.030820759013295174, -0.01861586421728134, 0.0007388271624222398, -0.048185400664806366, -0.03570854663848877, -0.020648030564188957, -0.0551711730659008, -0.04858234524726868, 0.024075469002127647, 0.011386550962924957, -0.03050263226032257, 0.03477863222360611, -0.00860101543366909, -0.03536194562911987, 0.030090123414993286, -0.027792369946837425, -0.04403458535671234, 0.015288140624761581, -0.036170199513435364, -0.057602182030677795]","[0.0, 0.0, 0.1260285714285714, 0.0, 0.0, 0.0, 0.0, 1.2598285714285713, 1.2661, 0.0, 0.0, 0.0, 0.0, 1.2682714285714283, 0.0, 0.0, 0.0, 0.0, -0.3602714285714286, 0.0, 0.0, 0.0, 0.0, -1.4025, 2.0604285714285715, 0.0, 0.0, 0.0, 0.0, -1.075457142857143, 0.0, 0.0]"
58,"[-0.00010914343874901533, 0.09169889986515045, -0.012643080204725266, -0.025217168033123016, 0.0646851509809494, -0.0042846351861953735, -0.039149895310401917, 0.03784673660993576, -0.00037226080894470215, -0.04894433543086052, 0.008881052024662495, -0.0035249702632427216, -0.056203264743089676, -0.015816278755664825, -0.0022422820329666138, -0.02381215989589691, 9.615917224436998e-05, 0.018394507467746735, -0.04017714038491249, -0.018561644479632378, 0.002935737371444702, -0.056729756295681, -0.02053794264793396, -0.01005476713180542, -0.07635649293661118, -0.007730473764240742, -0.029120832681655884, -0.0031354643870145082, -0.0038802940398454666, 0.008118703961372375, -0.009041992947459221, -0.04108556732535362, -0.0005601122975349426, -0.02988523244857788, -0.05618579313158989, -0.019897982478141785, -0.0526539646089077, -0.06598806381225586, -0.03664422035217285, 0.01714804582297802, -0.0016294619999825954, -0.012314185500144958, 0.016657814383506775, -0.030586548149585724, -0.018561899662017822, 0.0025154014583677053, -0.046911418437957764, -0.03500501811504364, -0.01884656585752964, -0.05426987260580063, -0.04925886541604996, 0.024010857567191124, 0.012026380747556686, -0.03052602708339691, 0.03497251495718956, -0.007820885628461838, -0.034586600959300995, 0.030892586335539818, -0.026394344866275787, -0.04328795522451401, 0.015733543783426285, -0.034529898315668106, -0.05669546127319336]","[0.0, 0.0, 0.12832000000000002, 0.0, 0.0, 0.0, 0.0, 1.2599399999999998, 1.26614, 0.0, 0.0, 0.0, 0.0, 1.26824, 0.0, 0.0, 0.0, 0.0, -0.37029999999999996, 0.0, 0.0, 0.0, 0.0, -1.391, 2.0655200000000002, 0.0, 0.0, 0.0, 0.0, -1.0714, 0.0, 0.0]"
59,"[0.0005363585660234094, 0.09412353485822678, -0.003094621002674103, -0.025170588865876198, 0.06643550097942352, 0.0019835978746414185, -0.03918781131505966, 0.040176112204790115, 0.0025358200073242188, -0.04809954762458801, 0.011048168875277042, -0.007837679237127304, -0.05097181722521782, -0.013955253176391125, -0.01190309226512909, -0.024176307022571564, -0.0008146566688083112, 0.01749255508184433, -0.0396750383079052, -0.02019866555929184, 0.002507418394088745, -0.056153807789087296, -0.022984646260738373, -0.01087498664855957, -0.07702814787626266, -0.009636820293962955, -0.03118591010570526, -0.003090156940743327, -0.004357746336609125, 0.0077909380197525024, -0.007580917794257402, -0.0420689694583416, -0.0007640421390533447, -0.028180232271552086, -0.05731239169836044, -0.02076386660337448, -0.05043499544262886, -0.06669758260250092, -0.03738439083099365, 0.017238812521100044, -0.0012106207432225347, -0.011591807007789612, 0.018159011378884315, -0.030869565904140472, -0.018701277673244476, 0.00509298499673605, -0.0461706668138504, -0.03547807037830353, -0.016300374642014503, -0.0531766340136528, -0.049423426389694214, 0.024114390835165977, 0.013902217149734497, -0.02893523871898651, 0.03600024804472923, -0.006411546375602484, -0.033546485006809235, 0.03266216441988945, -0.0253687035292387, -0.04258252680301666, 0.017493851482868195, -0.03402720019221306, -0.05567459017038345]","[0.0, 0.0, 0.1285, 0.0, 0.0, 0.0, 0.0, 1.2598666666666667, 1.2660333333333333, 0.0, 0.0, 0.0, 0.0, 1.2682333333333333, 0.0, 0.0, 0.0, 0.0, -0.36423333333333335, 0.0, 0.0, 0.0, 0.0, -1.3841999999999999, 2.0670333333333333, 0.0, 0.0, 0.0, 0.0, -1.0672666666666666, 0.0, 0.0]"
60,"[0.0019748779013752937, 0.09376241266727448, -0.0017625615000724792, -0.02471034973859787, 0.06647956371307373, 0.0034949257969856262, -0.03827269747853279, 0.039802782237529755, 0.0017366111278533936, -0.04619971290230751, 0.010862365365028381, -0.010905548930168152, -0.047574929893016815, -0.013252227567136288, -0.01844365894794464, -0.02429134026169777, -0.0006407442269846797, 0.016927316784858704, -0.03924145549535751, -0.020644990727305412, 0.0025615394115448, -0.05582626163959503, -0.023792725056409836, -0.011157803237438202, -0.07689609378576279, -0.011465752497315407, -0.031713955104351044, -0.003150368109345436, -0.004300759173929691, 0.007938213646411896, -0.006640151143074036, -0.041920505464076996, -0.000750422477722168, -0.027435677126049995, -0.05746536701917648, -0.020712584257125854, -0.04968224838376045, -0.06742693483829498, -0.03786569833755493, 0.01738908886909485, -0.0012210910208523273, -0.011374987661838531, 0.018948934972286224, -0.030977068468928337, -0.0184364914894104, 0.006346893962472677, -0.04634251445531845, -0.03450849652290344, -0.014410760253667831, -0.05387258157134056, -0.049458473920822144, 0.023838793858885765, 0.0142719317227602, -0.028725385665893555, 0.03680988773703575, -0.006178936921060085, -0.03328525274991989, 0.03379268944263458, -0.024671243503689766, -0.04284101724624634, 0.018099337816238403, -0.0332714207470417, -0.05560632795095444]","[0.0, 0.0, 0.1291, 0.0, 0.0, 0.0, 0.0, 1.26025, 1.2663250000000001, 0.0, 0.0, 0.0, 0.0, 1.26825, 0.0, 0.0, 0.0, 0.0, -0.355725, 0.0, 0.0, 0.0, 0.0, -1.3824750000000001, 2.0688999999999997, 0.0, 0.0, 0.0, 0.0, -1.06285, 0.0, 0.0]"
61,"[0.0018552911933511496, 0.0939585268497467, 0.0007111839950084686, -0.025203244760632515, 0.0666215643286705, 0.0054374635219573975, -0.038395483046770096, 0.04006374999880791, 0.002288520336151123, -0.046339940279722214, 0.011269604787230492, -0.012285275384783745, -0.04684516042470932, -0.01285313069820404, -0.020933136343955994, -0.024084607139229774, -0.0005450000171549618, 0.016434714198112488, -0.03863802179694176, -0.020968370139598846, 0.0021894872188568115, -0.05588388070464134, -0.024073567241430283, -0.011371292173862457, -0.07694585621356964, -0.01142068300396204, -0.03247980773448944, -0.00323615875095129, -0.004393250681459904, 0.007734246551990509, -0.006117397919297218, -0.041506607085466385, -0.0016083493828773499, -0.02655644342303276, -0.056565191596746445, -0.021236948668956757, -0.048897769302129745, -0.06709296256303787, -0.03917860984802246, 0.01738031394779682, -0.001195647637359798, -0.01118449866771698, 0.019503885880112648, -0.030561538413167, -0.01833219826221466, 0.006478407885879278, -0.046130139380693436, -0.034065186977386475, -0.014511555433273315, -0.0540294349193573, -0.04885997623205185, 0.023954275995492935, 0.014760724268853664, -0.027889087796211243, 0.037291910499334335, -0.00476660905405879, -0.03258637338876724, 0.035046909004449844, -0.02331819385290146, -0.042782098054885864, 0.019413715228438377, -0.03220098838210106, -0.05515102297067642]","[0.0, 0.0, 0.12968571428571427, 0.0, 0.0, 0.0, 0.0, 1.260142857142857, 1.2664285714285715, 0.0, 0.0, 0.0, 0.0, 1.2681857142857142, 0.0, 0.0, 0.0, 0.0, -0.35215714285714295, 0.0, 0.0, 0.0, 0.0, -1.3763571428571428, 2.073528571428571, 0.0, 0.0, 0.0, 0.0, -1.0599571428571428, 0.0, 0.0]"
62,"[0.002645527943968773, 0.09271613508462906, 0.0017889253795146942, -0.024265112355351448, 0.0660683885216713, 0.006917707622051239, -0.03792042285203934, 0.03963049128651619, 0.0029756128787994385, -0.04607125371694565, 0.011002840474247932, -0.012140773236751556, -0.04336060583591461, -0.012797304429113865, -0.0213971808552742, -0.02372126281261444, -0.00026441283989697695, 0.016258522868156433, -0.03711136803030968, -0.021590057760477066, 0.0028539150953292847, -0.05427851900458336, -0.025566140189766884, -0.011104173958301544, -0.07462718337774277, -0.014798637479543686, -0.0331776887178421, -0.0033218562602996826, -0.004415579605847597, 0.007827647030353546, -0.005505341570824385, -0.041262101382017136, -0.0016171187162399292, -0.025108076632022858, -0.05688369274139404, -0.02017136663198471, -0.04735054448246956, -0.06812376528978348, -0.038340598344802856, 0.017437420785427094, -0.0010892819846048951, -0.011007383465766907, 0.020067906007170677, -0.03057323768734932, -0.018396005034446716, 0.007374313659965992, -0.04634585604071617, -0.03345346450805664, -0.013917621225118637, -0.05413199961185455, -0.048327527940273285, 0.02338874712586403, 0.015316326171159744, -0.027444928884506226, 0.037813033908605576, -0.0045214565470814705, -0.03193376213312149, 0.0357847586274147, -0.023239314556121826, -0.04211912304162979, 0.020093876868486404, -0.03311794623732567, -0.053589120507240295]","[0.0, 0.0, 0.13022, 0.0, 0.0, 0.0, 0.0, 1.25966, 1.2662, 0.0, 0.0, 0.0, 0.0, 1.2681999999999998, 0.0, 0.0, 0.0, 0.0, -0.35440000000000005, 0.0, 0.0, 0.0, 0.0, -1.37094, 2.07438, 0.0, 0.0, 0.0, 0.0, -1.05712, 0.0, 0.0]"
63,"[0.0019069977570325136, 0.09360551834106445, 0.00027339160442352295, -0.024505101144313812, 0.06658081710338593, 0.006193339824676514, -0.03861209750175476, 0.04010970517992973, 0.003655478358268738, -0.04675095155835152, 0.01109650544822216, -0.008536901324987411, -0.04217572882771492, -0.013265463523566723, -0.01745595782995224, -0.023795710876584053, -0.0004549361765384674, 0.01671956479549408, -0.03442241996526718, -0.02262057363986969, 0.003626510500907898, -0.050637658685445786, -0.027466334402561188, -0.010985106229782104, -0.07134733349084854, -0.018977733328938484, -0.034257180988788605, -0.0031883628107607365, -0.004396379925310612, 0.00797620415687561, -0.004404883366078138, -0.041330255568027496, -0.0006538331508636475, -0.023259242996573448, -0.058741215616464615, -0.019213512539863586, -0.04477372393012047, -0.0730477049946785, -0.037446051836013794, 0.01685619167983532, -0.0007255295640788972, -0.011258624494075775, 0.020068755373358727, -0.030879171565175056, -0.01875568926334381, 0.00860091857612133, -0.04718245193362236, -0.03371335566043854, -0.012068469077348709, -0.05604882165789604, -0.04839162528514862, 0.022395221516489983, 0.015176085755228996, -0.028715655207633972, 0.038089603185653687, -0.004280690103769302, -0.03263329714536667, 0.036043208092451096, -0.02379254251718521, -0.04224950820207596, 0.019938122481107712, -0.034888092428445816, -0.05240192264318466]","[0.0, 0.0, 0.13081666666666666, 0.0, 0.0, 0.0, 0.0, 1.2597333333333334, 1.2662166666666665, 0.0, 0.0, 0.0, 0.0, 1.2682666666666667, 0.0, 0.0, 0.0, 0.0, -0.3455333333333333, 0.0, 0.0, 0.0, 0.0, -1.3684166666666668, 2.0783666666666667, 0.0, 0.0, 0.0, 0.0, -1.0561166666666668, 0.0, 0.0]"
64,"[0.0012907590717077255, 0.09610535949468613, 0.007131226360797882, -0.026125948876142502, 0.0683266744017601, 0.010150529444217682, -0.03880427032709122, 0.043424341827631, 0.0023002177476882935, -0.04707232862710953, 0.01212405040860176, -0.013750266283750534, -0.039360515773296356, -0.011769136413931847, -0.026584938168525696, -0.024977806955575943, -0.0018567325314506888, 0.015937164425849915, -0.033160995692014694, -0.026505213230848312, 0.003494665026664734, -0.049535732716321945, -0.033390313386917114, -0.01074264943599701, -0.07150314003229141, -0.027835994958877563, -0.03515823930501938, -0.0033389078453183174, -0.004799741320312023, 0.007690809667110443, -0.003170117037370801, -0.04176513850688934, -0.0018599256873130798, -0.020998788997530937, -0.06082595884799957, -0.020049579441547394, -0.041676074266433716, -0.07637988030910492, -0.03828775882720947, 0.017294861376285553, 0.0001540811499580741, -0.010470546782016754, 0.021025575697422028, -0.030894894152879715, -0.018686264753341675, 0.008329886943101883, -0.0463673435151577, -0.03535933792591095, -0.012126080691814423, -0.05510089546442032, -0.050842300057411194, 0.023966655135154724, 0.017217958346009254, -0.02664482593536377, 0.038600921630859375, -0.002443925244733691, -0.030738189816474915, 0.036699604243040085, -0.021108657121658325, -0.04155157506465912, 0.019718090072274208, -0.0317625030875206, -0.05321455001831055]","[0.0, 0.0, 0.13137500000000002, 0.0, 0.0, 0.0, 0.0, 1.2593, 1.2658, 0.0, 0.0, 0.0, 0.0, 1.26815, 0.0, 0.0, 0.0, 0.0, -0.343675, 0.0, 0.0, 0.0, 0.0, -1.3679999999999999, 2.0768999999999997, 0.0, 0.0, 0.0, 0.0, -1.0568, 0.0, 0.0]"
65,"[-0.0007520606741309166, 0.09705647081136703, 0.00901312381029129, -0.027507003396749496, 0.06925803422927856, 0.011105269193649292, -0.04021328315138817, 0.0446237251162529, 0.0019102394580841064, -0.04677950218319893, 0.013745722360908985, -0.017868980765342712, -0.03703181818127632, -0.008785431273281574, -0.0331585556268692, -0.02503293938934803, -0.0019246768206357956, 0.01610373705625534, -0.031118012964725494, -0.028218895196914673, 0.004433557391166687, -0.04671166092157364, -0.03670345991849899, -0.009371213614940643, -0.06755936145782471, -0.03291676193475723, -0.03397331386804581, -0.0032228385098278522, -0.004990340676158667, 0.007801756262779236, -0.002028665505349636, -0.04235461354255676, -0.002162143588066101, -0.0188029445707798, -0.06155219301581383, -0.020047008991241455, -0.038810353726148605, -0.07668235152959824, -0.0377483069896698, 0.017266200855374336, 0.00024754228070378304, -0.010374099016189575, 0.02190202847123146, -0.03092537634074688, -0.01901969313621521, 0.009741255082190037, -0.0461391806602478, -0.03473259508609772, -0.010628966614603996, -0.05527807027101517, -0.049767427146434784, 0.024021880701184273, 0.017668090760707855, -0.026537418365478516, 0.03789249807596207, -0.0023041523527354, -0.030565619468688965, 0.03565197438001633, -0.020692218095064163, -0.04104546457529068, 0.01914212666451931, -0.031103912740945816, -0.05264522135257721]","[0.0, 0.0, 0.13105, 0.0, 0.0, 0.0, 0.0, 1.25895, 1.2659875, 0.0, 0.0, 0.0, 0.0, 1.2682375, 0.0, 0.0, 0.0, 0.0, -0.34948749999999995, 0.0, 0.0, 0.0, 0.0, -1.366825, 2.07895, 0.0, 0.0, 0.0, 0.0, -1.0549375, 0.0, 0.0]"
66,"[-0.0011221212334930897, 0.09747345745563507, 0.012012511491775513, -0.027297932654619217, 0.06989274173974991, 0.011211983859539032, -0.04119396209716797, 0.045659687370061874, 0.0011144429445266724, -0.04770207777619362, 0.01539104524999857, -0.019862711429595947, -0.03472176939249039, -0.004280726425349712, -0.036971643567085266, -0.025235246866941452, -0.0029376607853919268, 0.015096485614776611, -0.028207998722791672, -0.030220428481698036, 0.0046363770961761475, -0.04049672558903694, -0.04219131916761398, -0.008517660200595856, -0.05813764035701752, -0.04447046294808388, -0.03390072286128998, -0.003393427236005664, -0.005080084316432476, 0.007943443953990936, -0.0012243788223713636, -0.042984310537576675, -0.0013834089040756226, -0.015555067919194698, -0.06430267542600632, -0.018906190991401672, -0.032917361706495285, -0.0826396495103836, -0.03560668230056763, 0.017355091869831085, 0.0003425442264415324, -0.009273342788219452, 0.021989529952406883, -0.0306763406842947, -0.017889194190502167, 0.012966454029083252, -0.047016579657793045, -0.03252972662448883, -0.0052641890943050385, -0.057813044637441635, -0.047933436930179596, 0.02482721582055092, 0.018269147723913193, -0.024828612804412842, 0.03808872401714325, -0.0014170168433338404, -0.028521932661533356, 0.036187876015901566, -0.021157292649149895, -0.038515880703926086, 0.020255891606211662, -0.03203200921416283, -0.05040556192398071]","[0.0, 0.0, 0.13135000000000002, 0.0, 0.0, 0.0, 0.0, 1.258775, 1.266075, 0.0, 0.0, 0.0, 0.0, 1.268225, 0.0, 0.0, 0.0, 0.0, -0.34824999999999995, 0.0, 0.0, 0.0, 0.0, -1.3661999999999999, 2.078675, 0.0, 0.0, 0.0, 0.0, -1.0539, 0.0, 0.0]"
67,"[0.0003024381585419178, 0.09750690311193466, 0.019857995212078094, -0.02617519535124302, 0.07012994587421417, 0.01649625599384308, -0.04165992513298988, 0.04672127217054367, 0.005637764930725098, -0.04847228154540062, 0.01769847422838211, -0.015699319541454315, -0.033698536455631256, -0.0013253724901005626, -0.03486362099647522, -0.025843484327197075, -0.00493323989212513, 0.013709656894207, -0.02611316181719303, -0.03267478570342064, 0.003924146294593811, -0.035243548452854156, -0.04710953310132027, -0.007017932832241058, -0.05281858518719673, -0.05269201844930649, -0.03164239227771759, -0.0031856331042945385, -0.005607051309198141, 0.007371440529823303, -0.0006213493179529905, -0.04282880946993828, -0.0025014057755470276, -0.014614172279834747, -0.0634792149066925, -0.02062055468559265, -0.03055419586598873, -0.0828746035695076, -0.036489278078079224, 0.017383359372615814, 0.0006452732486650348, -0.008665293455123901, 0.02187132090330124, -0.030185479670763016, -0.016863085329532623, 0.013866487890481949, -0.04630167782306671, -0.032441288232803345, -0.003087894292548299, -0.05873570591211319, -0.047548264265060425, 0.025229601189494133, 0.019517578184604645, -0.022078394889831543, 0.03815283253788948, -0.0007151601603254676, -0.025675088167190552, 0.03601909801363945, -0.021138032898306847, -0.035883039236068726, 0.021029768511652946, -0.03150757774710655, -0.04892437160015106]","[0.0, 0.0, 0.13085, 0.0, 0.0, 0.0, 0.0, 1.25945, 1.2660749999999998, 0.0, 0.0, 0.0, 0.0, 1.2682499999999999, 0.0, 0.0, 0.0, 0.0, -0.34665, 0.0, 0.0, 0.0, 0.0, -1.3663750000000001, 2.07775, 0.0, 0.0, 0.0, 0.0, -1.0560749999999999, 0.0, 0.0]"
68,"[0.0019665146246552467, 0.09618524461984634, 0.02083151787519455, -0.025025706738233566, 0.06986808031797409, 0.017126530408859253, -0.04047311842441559, 0.04801645129919052, 0.0067743659019470215, -0.04857569560408592, 0.019269417971372604, -0.01407737284898758, -0.034545280039310455, 0.0001997235231101513, -0.03357769548892975, -0.026303580030798912, -0.0046069929376244545, 0.014602378010749817, -0.02625095471739769, -0.03277086466550827, 0.004613712430000305, -0.036694012582302094, -0.047230932861566544, -0.006150394678115845, -0.05483292415738106, -0.05295204743742943, -0.03049066662788391, -0.0032946427818387747, -0.005580696742981672, 0.007379874587059021, -0.0012683221139013767, -0.04300471022725105, -0.002838321030139923, -0.015329713001847267, -0.06355959922075272, -0.019992798566818237, -0.031175564974546432, -0.08151326328516006, -0.03485611081123352, 0.016674185171723366, 0.0007879912736825645, -0.009060971438884735, 0.0211948174983263, -0.029190795496106148, -0.017352797091007233, 0.013917868956923485, -0.045353297144174576, -0.03124113380908966, -0.0015329675516113639, -0.05791936069726944, -0.04457376152276993, 0.025362491607666016, 0.01968393847346306, -0.021987557411193848, 0.03824961185455322, -0.0005641398020088673, -0.025837033987045288, 0.0352485291659832, -0.02132439613342285, -0.03478445112705231, 0.0205442626029253, -0.030800335109233856, -0.04590008407831192]","[0.0, 0.0, 0.1309857142857143, 0.0, 0.0, 0.0, 0.0, 1.2586, 1.2663285714285712, 0.0, 0.0, 0.0, 0.0, 1.2680857142857143, 0.0, 0.0, 0.0, 0.0, -0.34645714285714285, 0.0, 0.0, 0.0, 0.0, -1.3692428571428572, 2.075871428571429, 0.0, 0.0, 0.0, 0.0, -1.0545428571428572, 0.0, 0.0]"
69,"[0.0013619530946016312, 0.09591716527938843, 0.020552366971969604, -0.025371873751282692, 0.06894779205322266, 0.017241299152374268, -0.041273776441812515, 0.0477229468524456, 0.007697969675064087, -0.05120017006993294, 0.020726216956973076, -0.011878103017807007, -0.04047185555100441, -0.00033544027246534824, -0.03047281503677368, -0.026521148160099983, -0.004523468669503927, 0.014744512736797333, -0.02707206830382347, -0.032824285328388214, 0.004760757088661194, -0.03883109614253044, -0.046820394694805145, -0.007243357598781586, -0.057053349912166595, -0.05005265027284622, -0.03193119168281555, -0.0036238874308764935, -0.00556086003780365, 0.007444329559803009, -0.0006630306597799063, -0.042349185794591904, -0.0033686384558677673, -0.014639760367572308, -0.06256084889173508, -0.021185889840126038, -0.03088732436299324, -0.07922845333814621, -0.0355646014213562, 0.017206663265824318, 0.0006615231977775693, -0.009105555713176727, 0.02191041223704815, -0.028826935216784477, -0.01734401285648346, 0.014714354649186134, -0.04526376724243164, -0.031448155641555786, -0.002255597384646535, -0.05759165436029434, -0.0453677624464035, 0.026230694726109505, 0.019689802080392838, -0.022213280200958252, 0.03849462419748306, -0.00031557586044073105, -0.026306018233299255, 0.03501313179731369, -0.021006295457482338, -0.03558214008808136, 0.020051511004567146, -0.030533254146575928, -0.04700533300638199]","[0.0, 0.0, 0.13128333333333334, 0.0, 0.0, 0.0, 0.0, 1.2590333333333332, 1.2662333333333333, 0.0, 0.0, 0.0, 0.0, 1.2682333333333333, 0.0, 0.0, 0.0, 0.0, -0.3466666666666667, 0.0, 0.0, 0.0, 0.0, -1.367983333333333, 2.078533333333333, 0.0, 0.0, 0.0, 0.0, -1.0556833333333333, 0.0, 0.0]"
70,"[-0.0019916240125894547, 0.0954093188047409, 0.016067825257778168, -0.027720598503947258, 0.06818170100450516, 0.015605203807353973, -0.04374980553984642, 0.04766013100743294, 0.01178044080734253, -0.05570406839251518, 0.02250954881310463, 0.0031273961067199707, -0.05396281182765961, -0.002259046072140336, -0.004940629005432129, -0.025559736415743828, -0.004711284767836332, 0.015591777861118317, -0.026898108422756195, -0.03294838219881058, 0.0066870152950286865, -0.03910401090979576, -0.04553509131073952, -0.005782261490821838, -0.059953756630420685, -0.045483313500881195, -0.030170023441314697, -0.0031263171695172787, -0.005327116698026657, 0.007617868483066559, -0.00028457469306886196, -0.04199796915054321, -0.0038556531071662903, -0.014991270378232002, -0.060234881937503815, -0.02170037478208542, -0.03427484259009361, -0.07324489206075668, -0.03761300444602966, 0.016484564170241356, 0.0008537196554243565, -0.010031037032604218, 0.022026266902685165, -0.027944808825850487, -0.018133506178855896, 0.012467022985219955, -0.04527249559760094, -0.034533917903900146, -0.006428023800253868, -0.0564136728644371, -0.04779795557260513, 0.02429169975221157, 0.019628377631306648, -0.023419439792633057, 0.03647631034255028, -0.0004897559992969036, -0.028565898537635803, 0.031280748546123505, -0.021323103457689285, -0.03835383057594299, 0.01603132113814354, -0.03120274841785431, -0.05034531652927399]","[0.0, 0.0, 0.13185714285714287, 0.0, 0.0, 0.0, 0.0, 1.2593714285714286, 1.2660142857142858, 0.0, 0.0, 0.0, 0.0, 1.2681857142857142, 0.0, 0.0, 0.0, 0.0, -0.34417142857142863, 0.0, 0.0, 0.0, 0.0, -1.3663714285714286, 2.0777428571428573, 0.0, 0.0, 0.0, 0.0, -1.0549000000000002, 0.0, 0.0]"
