,mphands_data,eit_data
86,"[-0.021506452932953835, 0.08555580675601959, -0.013734139502048492, -0.041157662868499756, 0.059533607214689255, -0.015682410448789597, -0.051148343831300735, 0.03157411515712738, -0.0165396798402071, -0.05738161876797676, -0.0005894573405385017, -0.01872035674750805, -0.05263669788837433, -0.02394169569015503, -0.01804867573082447, -0.028347380459308624, -0.0022167882416397333, 0.007864926010370255, -0.03576958552002907, -0.023508602753281593, -0.007871203124523163, -0.04736914858222008, -0.028031552210450172, -0.023365460336208344, -0.0668635219335556, -0.022780414670705795, -0.054143115878105164, -0.002951312344521284, -0.003830812405794859, 0.006583608221262693, 0.002943471074104309, -0.043152712285518646, 0.0021268620621412992, -0.0014721052721142769, -0.07041396200656891, -0.011303641833364964, -0.008254241198301315, -0.09948135167360306, -0.02833942510187626, 0.01855369098484516, -7.505528628826141e-06, -0.004869537893682718, 0.02946201153099537, -0.029889967292547226, -0.008048571646213531, 0.030451422557234764, -0.054487116634845734, -0.01680649444460869, 0.02748177945613861, -0.07861315459012985, -0.02939685992896557, 0.026570672169327736, 0.01399358082562685, -0.017125632613897324, 0.049170780926942825, -0.003289327956736088, -0.014935096725821495, 0.0645771473646164, -0.023314643651247025, -0.016855288296937943, 0.07472242414951324, -0.04132965952157974, -0.01939667947590351]","[0.0, 0.0, 0.399275, 0.0, 0.0, 0.0, 0.0, 0.566325, 0.136425, 0.0, 0.0, 0.0, 0.0, 1.1442999999999999, 0.0, 0.0, 0.0, 0.0, -1.1978499999999999, 0.0, 0.0, 0.0, 0.0, -1.4483499999999998, 1.9449750000000001, 0.0, 0.0, 0.0, 0.0, 2.0166250000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
87,"[-0.020889760926365852, 0.08587874472141266, -0.013108227401971817, -0.040979113429784775, 0.060101911425590515, -0.015833750367164612, -0.05072001367807388, 0.031926535069942474, -0.01714279316365719, -0.05598178878426552, -0.0007020244374871254, -0.02011779509484768, -0.04871276766061783, -0.023657791316509247, -0.019867945462465286, -0.028402868658304214, -0.0021023456938564777, 0.0074319844134151936, -0.03541189432144165, -0.024211153388023376, -0.007454159669578075, -0.04706643894314766, -0.029487179592251778, -0.022685525938868523, -0.06603645533323288, -0.02462751418352127, -0.05280175432562828, -0.003185092471539974, -0.003870797110721469, 0.006692977622151375, 0.003132280893623829, -0.043634939938783646, 0.003024029079824686, -0.0007755253463983536, -0.07128188759088516, -0.009879095479846, -0.007211344316601753, -0.10079136490821838, -0.02601710520684719, 0.018656354397535324, 8.147535845637321e-05, -0.004456396214663982, 0.03027811087667942, -0.029847510159015656, -0.007952199317514896, 0.03181638941168785, -0.0546761229634285, -0.01616651937365532, 0.028624046593904495, -0.07847502827644348, -0.02801319770514965, 0.026690378785133362, 0.0141519233584404, -0.016538266092538834, 0.050007693469524384, -0.00240497849881649, -0.014360780827701092, 0.06575844436883926, -0.022956814616918564, -0.016569487750530243, 0.07641106843948364, -0.04076645150780678, -0.01891704462468624]","[0.0, 0.0, 0.39936666666666665, 0.0, 0.0, 0.0, 0.0, 0.5658666666666666, 0.13653333333333334, 0.0, 0.0, 0.0, 0.0, 1.1446666666666665, 0.0, 0.0, 0.0, 0.0, -1.1950666666666667, 0.0, 0.0, 0.0, 0.0, -1.4480000000000002, 1.944766666666667, 0.0, 0.0, 0.0, 0.0, 2.016966666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
88,"[-0.021709619089961052, 0.08617285639047623, -0.016125237569212914, -0.04154204577207565, 0.05986718833446503, -0.017302850261330605, -0.051038019359111786, 0.03206632286310196, -0.01676415465772152, -0.056368183344602585, -0.00123649463057518, -0.018955843523144722, -0.04759398475289345, -0.023804862052202225, -0.018487121909856796, -0.028311055153608322, -0.0019054689910262823, 0.008062517270445824, -0.034913867712020874, -0.02464461326599121, -0.006058739498257637, -0.04606475681066513, -0.03041406348347664, -0.02075926586985588, -0.0655219778418541, -0.02563145011663437, -0.051001157611608505, -0.0032574115321040154, -0.0037053574342280626, 0.0069266920909285545, 0.0036153621040284634, -0.04368710517883301, 0.0036230178084224463, -8.448213338851929e-05, -0.07191780209541321, -0.008907121606171131, -0.005711350589990616, -0.10152918100357056, -0.02393955923616886, 0.018563102930784225, 0.00022388668730854988, -0.004949647933244705, 0.030102232471108437, -0.029940636828541756, -0.00879789050668478, 0.032004520297050476, -0.054108068346977234, -0.016381381079554558, 0.02964804321527481, -0.07826244831085205, -0.027757057920098305, 0.026472225785255432, 0.013864869251847267, -0.01811605505645275, 0.04949045553803444, -0.0025986656546592712, -0.015579519793391228, 0.0659026950597763, -0.02205299586057663, -0.01702241599559784, 0.0765703096985817, -0.040427833795547485, -0.018742447718977928]","[0.0, 0.0, 0.40126666666666666, 0.0, 0.0, 0.0, 0.0, 0.5701333333333334, 0.1355333333333333, 0.0, 0.0, 0.0, 0.0, 1.1465333333333334, 0.0, 0.0, 0.0, 0.0, -1.1939333333333333, 0.0, 0.0, 0.0, 0.0, -1.4449333333333334, 1.9454333333333331, 0.0, 0.0, 0.0, 0.0, 2.0171666666666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
89,"[-0.02197280526161194, 0.08660568296909332, -0.016931265592575073, -0.04169696941971779, 0.05977572500705719, -0.017744071781635284, -0.05100404471158981, 0.031568631529808044, -0.016570406034588814, -0.054995935410261154, -0.002317085862159729, -0.019571928307414055, -0.043620023876428604, -0.02424592897295952, -0.019071388989686966, -0.028218882158398628, -0.002086586318910122, 0.007831086404621601, -0.033561721444129944, -0.025852343067526817, -0.005632101092487574, -0.04382059723138809, -0.031976163387298584, -0.02029511146247387, -0.06318464130163193, -0.02778657339513302, -0.05088336393237114, -0.003269461216405034, -0.003637247020378709, 0.006852863356471062, 0.00413208082318306, -0.04365116357803345, 0.003764478722587228, 0.0008689286187291145, -0.07141095399856567, -0.008917226456105709, -0.0042963214218616486, -0.10026806592941284, -0.024139583110809326, 0.018633458763360977, 0.0005478449165821075, -0.004822694696485996, 0.03010057657957077, -0.03010331094264984, -0.008726420812308788, 0.032122597098350525, -0.05396120995283127, -0.016547847539186478, 0.029986102133989334, -0.07739441841840744, -0.027535928413271904, 0.026461616158485413, 0.014059287495911121, -0.017925746738910675, 0.04945056512951851, -0.0023347707465291023, -0.015424462035298347, 0.06627672165632248, -0.02134106121957302, -0.017303643748164177, 0.07706340402364731, -0.03982613608241081, -0.019470982253551483]","[0.0, 0.0, 0.40115, 0.0, 0.0, 0.0, 0.0, 0.5708500000000001, 0.13555, 0.0, 0.0, 0.0, 0.0, 1.147625, 0.0, 0.0, 0.0, 0.0, -1.19475, 0.0, 0.0, 0.0, 0.0, -1.443625, 1.9420000000000002, 0.0, 0.0, 0.0, 0.0, 2.0171750000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
90,"[-0.021563339978456497, 0.087145134806633, -0.016288112848997116, -0.04149427264928818, 0.06005316600203514, -0.01768568716943264, -0.05089554563164711, 0.03167802095413208, -0.01689407415688038, -0.05452405661344528, -0.002059238962829113, -0.021059488877654076, -0.043046653270721436, -0.023524228483438492, -0.020457521080970764, -0.028340142220258713, -0.002264410024508834, 0.00711419153958559, -0.03296318277716637, -0.026345547288656235, -0.005870843771845102, -0.042904965579509735, -0.03291792422533035, -0.019886566326022148, -0.06184879690408707, -0.029456963762640953, -0.04982366785407066, -0.0034207627177238464, -0.0036387285217642784, 0.006886584218591452, 0.004578023683279753, -0.04349716007709503, 0.0037035755813121796, 0.0018941359594464302, -0.07105870544910431, -0.008809102699160576, -0.0029965881258249283, -0.09941917657852173, -0.02398132160305977, 0.018783308565616608, 0.0007609431631863117, -0.004393566399812698, 0.03071002848446369, -0.02981085516512394, -0.00873826164752245, 0.032933346927165985, -0.053647249937057495, -0.017336416989564896, 0.030561909079551697, -0.0767349898815155, -0.028942838311195374, 0.0268439669162035, 0.014297671616077423, -0.01730714924633503, 0.04958844929933548, -0.0019939616322517395, -0.014955979771912098, 0.06628161668777466, -0.020621197298169136, -0.016791338101029396, 0.07671744376420975, -0.03945865109562874, -0.01998906023800373]","[0.0, 0.0, 0.40080000000000005, 0.0, 0.0, 0.0, 0.0, 0.5705, 0.13542500000000002, 0.0, 0.0, 0.0, 0.0, 1.1489, 0.0, 0.0, 0.0, 0.0, -1.194975, 0.0, 0.0, 0.0, 0.0, -1.4437250000000001, 1.9466999999999999, 0.0, 0.0, 0.0, 0.0, 2.017225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
91,"[-0.020074447616934776, 0.0869709923863411, -0.010489805601537228, -0.04061838611960411, 0.05995798856019974, -0.014739401638507843, -0.05112399160861969, 0.03208959102630615, -0.01610623486340046, -0.055029429495334625, -0.0011187577620148659, -0.023108668625354767, -0.041940391063690186, -0.022256776690483093, -0.0242227204144001, -0.02908465452492237, -0.0028806356713175774, 0.0059274728409945965, -0.032641541212797165, -0.026919348165392876, -0.007450810167938471, -0.04224967211484909, -0.03375891223549843, -0.021783918142318726, -0.0612676627933979, -0.03000829741358757, -0.05117519199848175, -0.003669477067887783, -0.003794032149016857, 0.006489981897175312, 0.005613692104816437, -0.04364810883998871, 0.0031620494555681944, 0.0028075380250811577, -0.07091108709573746, -0.010724027641117573, -0.0019958484917879105, -0.09918688237667084, -0.025877205654978752, 0.01905597187578678, 0.0008959171827882528, -0.003799714148044586, 0.030835648998618126, -0.028759267181158066, -0.010057967156171799, 0.03363607078790665, -0.051699209958314896, -0.020076794549822807, 0.03130762279033661, -0.0742667019367218, -0.03259818255901337, 0.027674060314893723, 0.01496548019349575, -0.015756383538246155, 0.050243765115737915, -0.0012863799929618835, -0.01403235737234354, 0.06651438772678375, -0.02021639421582222, -0.01673407480120659, 0.0764714702963829, -0.038451872766017914, -0.020942004397511482]","[0.0, 0.0, 0.40075000000000005, 0.0, 0.0, 0.0, 0.0, 0.57135, 0.13555, 0.0, 0.0, 0.0, 0.0, 1.14825, 0.0, 0.0, 0.0, 0.0, -1.1945000000000001, 0.0, 0.0, 0.0, 0.0, -1.4443000000000001, 1.9506000000000001, 0.0, 0.0, 0.0, 0.0, 2.01795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
92,"[-0.020051034167408943, 0.08796988427639008, -0.008077814243733883, -0.04028255492448807, 0.06069416552782059, -0.012677735649049282, -0.0513283871114254, 0.0330788791179657, -0.015036276541650295, -0.055837325751781464, 9.955000132322311e-05, -0.022616229951381683, -0.042348336428403854, -0.02195701003074646, -0.025267677381634712, -0.029053227975964546, -0.002798386849462986, 0.006082533393055201, -0.032341111451387405, -0.02696959115564823, -0.007631495129317045, -0.04174960032105446, -0.03422456979751587, -0.021606460213661194, -0.05986138433218002, -0.030916035175323486, -0.05153081193566322, -0.0037304218858480453, -0.003849540837109089, 0.006463668774813414, 0.00612008199095726, -0.04313691705465317, 0.0026066338177770376, 0.003552488051354885, -0.07089123874902725, -0.012052305042743683, -0.0006592236459255219, -0.09866344928741455, -0.027230611070990562, 0.01936141774058342, 0.0007573743350803852, -0.0038195012602955103, 0.031415801495313644, -0.028826015070080757, -0.009806080721318722, 0.03434707224369049, -0.05172991007566452, -0.020673705264925957, 0.03249956667423248, -0.07398480176925659, -0.03332830220460892, 0.027524400502443314, 0.015035253018140793, -0.015505966730415821, 0.04997025430202484, -0.0005960520356893539, -0.01408342830836773, 0.0670175552368164, -0.019067512825131416, -0.017458440735936165, 0.077440045773983, -0.0369332879781723, -0.022251736372709274]","[0.0, 0.0, 0.40090000000000003, 0.0, 0.0, 0.0, 0.0, 0.571575, 0.1354, 0.0, 0.0, 0.0, 0.0, 1.1481, 0.0, 0.0, 0.0, 0.0, -1.1950749999999999, 0.0, 0.0, 0.0, 0.0, -1.443125, 1.94665, 0.0, 0.0, 0.0, 0.0, 2.01835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
93,"[-0.01931525394320488, 0.08750929683446884, -0.00687330961227417, -0.0401712991297245, 0.06030198559165001, -0.01235594879835844, -0.050804492086172104, 0.03296861797571182, -0.015974953770637512, -0.05482948571443558, -0.00016724411398172379, -0.024609936401247978, -0.04000981152057648, -0.021826473996043205, -0.027355879545211792, -0.029577171429991722, -0.002994799753651023, 0.005298867356032133, -0.03204673156142235, -0.027132278308272362, -0.008321760222315788, -0.04031861200928688, -0.03527766466140747, -0.02250555530190468, -0.05803795903921127, -0.033001042902469635, -0.0523516908288002, -0.003895434085279703, -0.0038810395635664463, 0.006442907266318798, 0.006961575243622065, -0.043494999408721924, 0.0025520583149045706, 0.005037636496126652, -0.07095779478549957, -0.01187893096357584, 0.0010725520551204681, -0.09896779805421829, -0.027039112523198128, 0.01952052116394043, 0.0007827375084161758, -0.0033902949653565884, 0.03209952265024185, -0.029074624180793762, -0.009246857836842537, 0.03536875545978546, -0.05220719426870346, -0.01978796161711216, 0.03358831629157066, -0.07433050125837326, -0.03240948170423508, 0.028036989271640778, 0.01537352055311203, -0.014433144591748714, 0.051053162664175034, -0.000205271877348423, -0.013193879276514053, 0.06783581525087357, -0.01903800666332245, -0.01692809909582138, 0.07764929533004761, -0.03737797960639, -0.021648725494742393]","[0.0, 0.0, 0.40075000000000005, 0.0, 0.0, 0.0, 0.0, 0.5718, 0.135425, 0.0, 0.0, 0.0, 0.0, 1.14745, 0.0, 0.0, 0.0, 0.0, -1.1965750000000002, 0.0, 0.0, 0.0, 0.0, -1.4437499999999999, 1.9453, 0.0, 0.0, 0.0, 0.0, 2.0178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
94,"[-0.019408773630857468, 0.08784326165914536, -0.007028294261544943, -0.04015568643808365, 0.06048377603292465, -0.012903773225843906, -0.0508585162460804, 0.03294345736503601, -0.01660737581551075, -0.05507095530629158, -0.00040886737406253815, -0.024528123438358307, -0.03956403210759163, -0.02141267992556095, -0.02784659154713154, -0.029768988490104675, -0.002850507851690054, 0.005162348970770836, -0.03203442692756653, -0.026975680142641068, -0.008533081039786339, -0.0400908999145031, -0.035524629056453705, -0.023120958358049393, -0.05735674500465393, -0.03410562872886658, -0.05367165803909302, -0.004066031891852617, -0.003950814250856638, 0.006423039361834526, 0.006793167907744646, -0.043486375361680984, 0.0024763597175478935, 0.005106729455292225, -0.07116388529539108, -0.012278958223760128, 0.001068035140633583, -0.09881117194890976, -0.02794587053358555, 0.01970595307648182, 0.0008333092555403709, -0.003175439778715372, 0.0316278412938118, -0.029152359813451767, -0.009335769340395927, 0.03496836870908737, -0.05224039405584335, -0.020304158329963684, 0.033504143357276917, -0.07395874708890915, -0.03335660696029663, 0.028413930907845497, 0.01529912929981947, -0.013967332430183887, 0.051144421100616455, -0.00036824773997068405, -0.01264050044119358, 0.0682525560259819, -0.018835294991731644, -0.01651681400835514, 0.07805725932121277, -0.03680453449487686, -0.02155938744544983]","[0.0, 0.0, 0.39964999999999995, 0.0, 0.0, 0.0, 0.0, 0.57225, 0.13529999999999998, 0.0, 0.0, 0.0, 0.0, 1.1466749999999999, 0.0, 0.0, 0.0, 0.0, -1.1962249999999999, 0.0, 0.0, 0.0, 0.0, -1.4436250000000002, 1.9481, 0.0, 0.0, 0.0, 0.0, 2.0169750000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
95,"[-0.01985718123614788, 0.0885646715760231, -0.008484353311359882, -0.040502749383449554, 0.06038862094283104, -0.013287818059325218, -0.051058605313301086, 0.032703060656785965, -0.01702566258609295, -0.05479367449879646, -0.0010803751647472382, -0.02498370222747326, -0.038522399961948395, -0.021477913483977318, -0.028073415160179138, -0.0294694434851408, -0.0031351172365248203, 0.005618680734187365, -0.03164028376340866, -0.027708999812602997, -0.0077094933949410915, -0.039901528507471085, -0.036681048572063446, -0.022418569773435593, -0.05662867799401283, -0.03563634678721428, -0.05300023406744003, -0.003960876259952784, -0.004099191632121801, 0.006656808778643608, 0.0072748688980937, -0.04306485131382942, 0.0024994672276079655, 0.005823926068842411, -0.07114824652671814, -0.011905175633728504, 0.0018520746380090714, -0.0988180935382843, -0.027713460847735405, 0.019779745489358902, 0.001169468741863966, -0.0034429191146045923, 0.03144727647304535, -0.028696630150079727, -0.00909684132784605, 0.03476756438612938, -0.05212293565273285, -0.01987805962562561, 0.03403150290250778, -0.07387227565050125, -0.03311657905578613, 0.028054365888237953, 0.01575675792992115, -0.014918927103281021, 0.050703901797533035, -0.00025966763496398926, -0.013070547953248024, 0.06763459742069244, -0.018503911793231964, -0.016813622787594795, 0.07731658220291138, -0.03663717210292816, -0.022428786382079124]","[0.0, 0.0, 0.39613999999999994, 0.0, 0.0, 0.0, 0.0, 0.5732200000000001, 0.1344, 0.0, 0.0, 0.0, 0.0, 1.14652, 0.0, 0.0, 0.0, 0.0, -1.19542, 0.0, 0.0, 0.0, 0.0, -1.4432200000000002, 1.94598, 0.0, 0.0, 0.0, 0.0, 2.0175600000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
96,"[-0.019052118062973022, 0.08948180824518204, -0.004549688193947077, -0.04011312127113342, 0.06150069832801819, -0.010942718014121056, -0.050570230931043625, 0.03393877297639847, -0.015519892796874046, -0.05458023026585579, -2.860836684703827e-05, -0.02495868317782879, -0.0381627082824707, -0.02098667621612549, -0.029247762635350227, -0.029708197340369225, -0.00303916004486382, 0.005409720353782177, -0.031666096299886703, -0.027849247679114342, -0.00788858998566866, -0.039542458951473236, -0.038072772324085236, -0.02231437712907791, -0.05595867335796356, -0.03851567581295967, -0.05299985408782959, -0.003951532766222954, -0.004324036184698343, 0.0064490302465856075, 0.007447685115039349, -0.04358368739485741, 0.002452425193041563, 0.006649573799222708, -0.07170820236206055, -0.012417749501764774, 0.00332039687782526, -0.09973670542240143, -0.027396414428949356, 0.019811682403087616, 0.001175665995106101, -0.0032462263479828835, 0.03171649947762489, -0.028704045340418816, -0.00982093159109354, 0.035805270075798035, -0.05151307210326195, -0.020992111414670944, 0.03511841595172882, -0.07316507399082184, -0.0348711721599102, 0.028129663318395615, 0.01604153774678707, -0.014021816663444042, 0.05109452083706856, 0.0001181410625576973, -0.012553800828754902, 0.06828612089157104, -0.018458325415849686, -0.016557471826672554, 0.0781087800860405, -0.036671366542577744, -0.022737421095371246]","[0.0, 0.0, 0.39396666666666663, 0.0, 0.0, 0.0, 0.0, 0.5737333333333333, 0.13349999999999998, 0.0, 0.0, 0.0, 0.0, 1.146, 0.0, 0.0, 0.0, 0.0, -1.1971333333333334, 0.0, 0.0, 0.0, 0.0, -1.4430333333333332, 1.9480333333333333, 0.0, 0.0, 0.0, 0.0, 2.017533333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
97,"[-0.01838202401995659, 0.08942506462335587, -0.0012203617952764034, -0.039867959916591644, 0.061834339052438736, -0.009182197041809559, -0.05012772977352142, 0.03477400168776512, -0.01584409363567829, -0.05464838445186615, 0.0014042966067790985, -0.02636820264160633, -0.0381716825067997, -0.021065274253487587, -0.03165452182292938, -0.029861681163311005, -0.00352267874404788, 0.00455061998218298, -0.03098214976489544, -0.028303900733590126, -0.008853932842612267, -0.03885939344763756, -0.03914519399404526, -0.023147739470005035, -0.0551113523542881, -0.04000350460410118, -0.05474399775266647, -0.004105137661099434, -0.0046969931572675705, 0.006229143589735031, 0.007508478593081236, -0.04315557703375816, 0.001995111582800746, 0.007155133411288261, -0.0717526525259018, -0.013042938895523548, 0.003926058299839497, -0.0991998091340065, -0.02880060486495495, 0.020069990307092667, 0.0014686419162899256, -0.0026159563567489386, 0.03184829652309418, -0.028760617598891258, -0.009875494055449963, 0.03590752184391022, -0.05119575560092926, -0.022472107782959938, 0.035326242446899414, -0.07254768162965775, -0.03668233007192612, 0.028885632753372192, 0.016782252117991447, -0.012677385471761227, 0.05153521150350571, 0.00041600316762924194, -0.011438104324042797, 0.06874352693557739, -0.01786107011139393, -0.016313273459672928, 0.0783795416355133, -0.03590816259384155, -0.023239225149154663]","[0.0, 0.0, 0.39342499999999997, 0.0, 0.0, 0.0, 0.0, 0.5731999999999999, 0.13319999999999999, 0.0, 0.0, 0.0, 0.0, 1.146675, 0.0, 0.0, 0.0, 0.0, -1.1970999999999998, 0.0, 0.0, 0.0, 0.0, -1.443775, 1.9419750000000002, 0.0, 0.0, 0.0, 0.0, 2.0180249999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
98,"[-0.01879733055830002, 0.08938272297382355, -0.0024783513508737087, -0.04049792140722275, 0.06152873486280441, -0.009029154665768147, -0.05077284574508667, 0.034618061035871506, -0.01620696485042572, -0.05585262551903725, 0.0013112872838974, -0.02578127384185791, -0.0386919341981411, -0.020385507494211197, -0.030917851254343987, -0.029717592522501945, -0.003317900002002716, 0.004779689479619265, -0.031169280409812927, -0.028652826324105263, -0.00803567748516798, -0.038893599063158035, -0.040114372968673706, -0.022449789568781853, -0.055028703063726425, -0.04127389192581177, -0.05478040501475334, -0.004072979558259249, -0.00455576553940773, 0.006319684442132711, 0.007504235487431288, -0.04315488040447235, 0.0021658390760421753, 0.0066634113900363445, -0.07229748368263245, -0.012369071133434772, 0.0037442976608872414, -0.09955829381942749, -0.028543144464492798, 0.02026458829641342, 0.0014579638373106718, -0.002729702740907669, 0.03183450549840927, -0.028964944183826447, -0.009879357181489468, 0.03501853346824646, -0.05156044289469719, -0.022084414958953857, 0.034470707178115845, -0.07290678471326828, -0.03609692305326462, 0.02854010835289955, 0.016710521653294563, -0.013304819352924824, 0.05134661868214607, 0.00040961336344480515, -0.011424340307712555, 0.0686875656247139, -0.017195696011185646, -0.016603924334049225, 0.0782114788889885, -0.03521404042840004, -0.023399095982313156]","[0.0, 0.0, 0.39316666666666666, 0.0, 0.0, 0.0, 0.0, 0.5736, 0.13376666666666667, 0.0, 0.0, 0.0, 0.0, 1.1457666666666666, 0.0, 0.0, 0.0, 0.0, -1.1972666666666667, 0.0, 0.0, 0.0, 0.0, -1.4446333333333332, 1.9366999999999999, 0.0, 0.0, 0.0, 0.0, 2.0176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,"[-0.01966802589595318, 0.09033476561307907, -0.0018703923560678959, -0.04131445288658142, 0.06247490644454956, -0.008614093996584415, -0.05124958977103233, 0.03504480421543121, -0.016015034168958664, -0.05579714477062225, 0.0015862230211496353, -0.025943003594875336, -0.03820714354515076, -0.020283278077840805, -0.03173786774277687, -0.02981529012322426, -0.0035214703530073166, 0.00503594521433115, -0.03081648051738739, -0.028818970546126366, -0.007524736691266298, -0.03844594210386276, -0.040290623903274536, -0.02175799198448658, -0.05439434200525284, -0.04213627427816391, -0.05308052897453308, -0.004006179980933666, -0.004657938610762358, 0.006394903175532818, 0.007994451560080051, -0.04323050007224083, 0.002367450622841716, 0.007389761973172426, -0.0723322406411171, -0.011946084909141064, 0.004323497414588928, -0.09943392127752304, -0.027989095076918602, 0.020127329975366592, 0.001499235862866044, -0.0029055678751319647, 0.032108332961797714, -0.028787434101104736, -0.00996030680835247, 0.0355415940284729, -0.05156604200601578, -0.02252894826233387, 0.03490006551146507, -0.07298241555690765, -0.03656844049692154, 0.028180008754134178, 0.016974015161395073, -0.013501917012035847, 0.05156773701310158, 0.0011140825226902962, -0.011853412725031376, 0.06925167888402939, -0.016634054481983185, -0.0165305957198143, 0.07872512191534042, -0.03512727469205856, -0.02327810786664486]","[0.0, 0.0, 0.392675, 0.0, 0.0, 0.0, 0.0, 0.573825, 0.13355, 0.0, 0.0, 0.0, 0.0, 1.1463999999999999, 0.0, 0.0, 0.0, 0.0, -1.19675, 0.0, 0.0, 0.0, 0.0, -1.4449999999999998, 1.9450500000000002, 0.0, 0.0, 0.0, 0.0, 2.0165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
100,"[-0.019242746755480766, 0.09085159748792648, -0.0007206960581243038, -0.04129907116293907, 0.062494851648807526, -0.00754375196993351, -0.05124247819185257, 0.03518899157643318, -0.015791982412338257, -0.05537928640842438, 0.00213021133095026, -0.026354432106018066, -0.03697532042860985, -0.01875818707048893, -0.03282851353287697, -0.02972809039056301, -0.003836769610643387, 0.00507010193541646, -0.03040188178420067, -0.02900303713977337, -0.007571221794933081, -0.038018107414245605, -0.04101007059216499, -0.021793363615870476, -0.05367068201303482, -0.04345269501209259, -0.05330844223499298, -0.0038651111535727978, -0.004742779769003391, 0.006422532256692648, 0.008673584088683128, -0.043004415929317474, 0.002161999698728323, 0.008075175806879997, -0.07214746624231339, -0.012676208280026913, 0.005587250925600529, -0.09903432428836823, -0.02886211685836315, 0.020313464105129242, 0.001671369420364499, -0.0029147134628146887, 0.032237567007541656, -0.028432480990886688, -0.010502612218260765, 0.03624198958277702, -0.05067262426018715, -0.02346576191484928, 0.03597757965326309, -0.07204104214906693, -0.03800463676452637, 0.027984410524368286, 0.01729290932416916, -0.013264241628348827, 0.051111605018377304, 0.0012965695932507515, -0.011743240989744663, 0.06866332143545151, -0.016619062051177025, -0.01725021004676819, 0.07828740775585175, -0.0352259986102581, -0.025028739124536514]","[0.0, 0.0, 0.39200000000000007, 0.0, 0.0, 0.0, 0.0, 0.5735, 0.13326666666666667, 0.0, 0.0, 0.0, 0.0, 1.1463333333333334, 0.0, 0.0, 0.0, 0.0, -1.1975333333333333, 0.0, 0.0, 0.0, 0.0, -1.4440666666666668, 1.9436333333333335, 0.0, 0.0, 0.0, 0.0, 2.0176999999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
