,mphands_data,eit_data
371,"[0.003265778534114361, 0.08971664309501648, 0.007214102894067764, -0.022139176726341248, 0.06986191123723984, -0.0017526010051369667, -0.03476574644446373, 0.04305310547351837, -0.0064036305993795395, -0.0431642048060894, 0.014307036995887756, -0.02077922597527504, -0.0397966131567955, -0.006640633102506399, -0.02830837108194828, -0.028263427317142487, 0.0046824682503938675, 0.00751700671389699, -0.041117116808891296, -0.00770775368437171, -0.014155291020870209, -0.052108217030763626, -0.0034467638470232487, -0.027245262637734413, -0.06445755064487457, 0.012108349241316319, -0.05099387839436531, -0.0038723782636225224, -0.0033646654337644577, 0.006436200346797705, -0.004479977767914534, -0.044906359165906906, 0.001635868800804019, -0.014968951232731342, -0.07001971453428268, -0.012663520872592926, -0.02496609091758728, -0.09945859760046005, -0.028336893767118454, 0.017444388940930367, -0.004597165621817112, -0.005071215331554413, 0.026717621833086014, -0.03854314610362053, -0.00326657691039145, 0.027628857642412186, -0.06779566407203674, -0.005397277884185314, 0.0282998438924551, -0.0953243225812912, -0.010841012001037598, 0.026835964992642403, 0.009832276031374931, -0.014862045645713806, 0.04785574972629547, -0.011493544094264507, -0.013294396921992302, 0.05885963514447212, -0.033758096396923065, -0.013974414207041264, 0.06902056932449341, -0.054972779005765915, -0.015814481303095818]","[0.0, 0.0, 1.1878, 0.0, 0.0, 0.0, 0.0, 0.91965, 1.15395, 0.0, 0.0, 0.0, 0.0, 0.6244, 0.0, 0.0, 0.0, 0.0, -1.6818250000000001, 0.0, 0.0, 0.0, 0.0, 1.4126499999999997, -1.6961499999999998, 0.0, 0.0, 0.0, 0.0, 1.6368500000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
372,"[0.0035585626028478146, 0.08968056738376617, 0.007461631670594215, -0.021957257762551308, 0.06993275135755539, -0.0012527124490588903, -0.034045860171318054, 0.0435163676738739, -0.0056368629448115826, -0.04270464926958084, 0.01436543371528387, -0.020122697576880455, -0.03871643543243408, -0.006287786643952131, -0.027224963530898094, -0.028264766559004784, 0.004370681941509247, 0.007690404076129198, -0.040793709456920624, -0.008340172469615936, -0.013734119944274426, -0.05179078131914139, -0.0037929234094917774, -0.026481512933969498, -0.06392219662666321, 0.012315385043621063, -0.049400899559259415, -0.0038560424000024796, -0.0035407175309956074, 0.0064248619601130486, -0.004454698413610458, -0.04483726993203163, 0.0016561471857130527, -0.014602338895201683, -0.06949519366025925, -0.012024808675050735, -0.024825038388371468, -0.09910321980714798, -0.026778265833854675, 0.01738515868782997, -0.0042792013846337795, -0.0051384055987000465, 0.026464160531759262, -0.03839392587542534, -0.003958995454013348, 0.027616407722234726, -0.06727732717990875, -0.005933977197855711, 0.0280004870146513, -0.09433730691671371, -0.011461656540632248, 0.026771685108542442, 0.010353012941777706, -0.015257489867508411, 0.04790797829627991, -0.011181759648025036, -0.013193715363740921, 0.05895073711872101, -0.033404748886823654, -0.01420899759978056, 0.06883445382118225, -0.054388295859098434, -0.015512524172663689]","[0.0, 0.0, 1.1868999999999998, 0.0, 0.0, 0.0, 0.0, 0.9173666666666667, 1.1540666666666668, 0.0, 0.0, 0.0, 0.0, 0.6144666666666666, 0.0, 0.0, 0.0, 0.0, -1.6739666666666668, 0.0, 0.0, 0.0, 0.0, 1.4167333333333332, -1.6945, 0.0, 0.0, 0.0, 0.0, 1.6377666666666668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
373,"[0.004196837078779936, 0.0898112803697586, 0.007616047281771898, -0.021972615271806717, 0.06997516006231308, -0.0006406548200175166, -0.03414534777402878, 0.043079644441604614, -0.006116793490946293, -0.04165729135274887, 0.013564755208790302, -0.021528080105781555, -0.036319974809885025, -0.006560116074979305, -0.030550861731171608, -0.028426609933376312, 0.004606708884239197, 0.007591674104332924, -0.041371263563632965, -0.00796183105558157, -0.013988721184432507, -0.05181101709604263, -0.0032913018949329853, -0.027363305911421776, -0.06385450065135956, 0.013393841683864594, -0.05019373074173927, -0.003918197005987167, -0.0033365266863256693, 0.006261803209781647, -0.00435055885463953, -0.044992245733737946, 0.001523642335087061, -0.01461165864020586, -0.06963986903429031, -0.012223359197378159, -0.025051377713680267, -0.09897951781749725, -0.027747027575969696, 0.017575854435563087, -0.0043768491595983505, -0.005178727209568024, 0.026815874502062798, -0.037961892783641815, -0.0048305317759513855, 0.027270322665572166, -0.06716079264879227, -0.007345914840698242, 0.02790558524429798, -0.09396757185459137, -0.013438970781862736, 0.02691340446472168, 0.010525708086788654, -0.015170549973845482, 0.04838942736387253, -0.011371283791959286, -0.013383735902607441, 0.0590464249253273, -0.03341921418905258, -0.01483283843845129, 0.06878376007080078, -0.05421075597405434, -0.016496332362294197]","[0.0, 0.0, 1.1876, 0.0, 0.0, 0.0, 0.0, 0.9234666666666667, 1.1562333333333332, 0.0, 0.0, 0.0, 0.0, 0.6190666666666668, 0.0, 0.0, 0.0, 0.0, -1.667533333333333, 0.0, 0.0, 0.0, 0.0, 1.3966, -1.6944333333333332, 0.0, 0.0, 0.0, 0.0, 1.6579333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
374,"[0.0048020570538938046, 0.08876479417085648, 0.010338636115193367, -0.0213300958275795, 0.06996480375528336, 0.0023119482211768627, -0.03364930674433708, 0.04296181723475456, -0.0036808401346206665, -0.04191811382770538, 0.013960263691842556, -0.01936941221356392, -0.03766264766454697, -0.006516464054584503, -0.02915928140282631, -0.02816082164645195, 0.004362596198916435, 0.0077627613209187984, -0.041247665882110596, -0.007495654746890068, -0.014201297424733639, -0.05257419869303703, -0.0025611817836761475, -0.026693906635046005, -0.06556685268878937, 0.01394724752753973, -0.04961898922920227, -0.003880674485117197, -0.0033260027412325144, 0.005901103373616934, -0.0046488093212246895, -0.044469255954027176, 0.0006684225518256426, -0.01464600209146738, -0.06904881447553635, -0.012768387794494629, -0.025193195790052414, -0.09884358942508698, -0.02755112759768963, 0.017303969711065292, -0.004311385564506054, -0.005439685191959143, 0.027004685252904892, -0.037957411259412766, -0.005496327765285969, 0.027141980826854706, -0.06672399491071701, -0.008139528334140778, 0.02746165171265602, -0.09354324638843536, -0.013159958645701408, 0.026537349447607994, 0.010390227660536766, -0.015184001997113228, 0.04774725064635277, -0.011613558977842331, -0.013142095878720284, 0.0584075003862381, -0.03329377621412277, -0.01487104780972004, 0.06787113845348358, -0.053829751908779144, -0.016033651307225227]","[0.0, 0.0, 1.1890800000000001, 0.0, 0.0, 0.0, 0.0, 0.92262, 1.1545999999999998, 0.0, 0.0, 0.0, 0.0, 0.61788, 0.0, 0.0, 0.0, 0.0, -1.6693200000000001, 0.0, 0.0, 0.0, 0.0, 1.39914, -1.69296, 0.0, 0.0, 0.0, 0.0, 1.6415399999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
375,"[0.0038829087279736996, 0.09050672501325607, 0.01177389919757843, -0.022334247827529907, 0.07033804059028625, 0.0024898957926779985, -0.03430666774511337, 0.04387958347797394, -0.0038439545314759016, -0.041725218296051025, 0.015283732675015926, -0.02018720842897892, -0.03739934414625168, -0.005148922558873892, -0.0308181531727314, -0.02844681590795517, 0.0047195712104439735, 0.007374541833996773, -0.04208271577954292, -0.007741379551589489, -0.014377521350979805, -0.05289270356297493, -0.0028781762812286615, -0.027247801423072815, -0.06510939449071884, 0.013503771275281906, -0.05006647855043411, -0.003935434389859438, -0.0033567012287676334, 0.0059156836941838264, -0.0047944076359272, -0.04499625414609909, 0.0008622925379313529, -0.015247520059347153, -0.06914890557527542, -0.013222252018749714, -0.025004729628562927, -0.09872472286224365, -0.028519457206130028, 0.01778274215757847, -0.004586087539792061, -0.005028971005231142, 0.027545593678951263, -0.03849560767412186, -0.003921051975339651, 0.027681104838848114, -0.06766033917665482, -0.006131827365607023, 0.028261322528123856, -0.09490697085857391, -0.011240851134061813, 0.02711980603635311, 0.010771751403808594, -0.014243705198168755, 0.04868350923061371, -0.011247646063566208, -0.012362435460090637, 0.05977706238627434, -0.03372381627559662, -0.013863752596080303, 0.06973393261432648, -0.054738108068704605, -0.01538525614887476]","[0.0, 0.0, 1.1882, 0.0, 0.0, 0.0, 0.0, 0.9249499999999999, 1.15755, 0.0, 0.0, 0.0, 0.0, 0.6173500000000001, 0.0, 0.0, 0.0, 0.0, -1.6642000000000001, 0.0, 0.0, 0.0, 0.0, 1.4111500000000001, -1.73635, 0.0, 0.0, 0.0, 0.0, 1.6541000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
376,"[0.004118600860238075, 0.0881427451968193, 0.008615235798060894, -0.021870752796530724, 0.06952700018882751, 0.00047858001198619604, -0.033561334013938904, 0.04249997064471245, -0.0047538187354803085, -0.04048190638422966, 0.013903568498790264, -0.01989075541496277, -0.035030607134103775, -0.005768927745521069, -0.02813638560473919, -0.02817527763545513, 0.004922960884869099, 0.0077186767011880875, -0.04133755341172218, -0.007332891225814819, -0.013541923835873604, -0.05287102609872818, -0.002957866992801428, -0.026121823117136955, -0.06549233198165894, 0.013573958538472652, -0.04896741360425949, -0.003912206273525953, -0.0034656806383281946, 0.005954237189143896, -0.005160798784345388, -0.04475702717900276, 0.0014802726218476892, -0.015409250743687153, -0.06956179440021515, -0.011328380554914474, -0.02548372745513916, -0.09934266656637192, -0.025687554851174355, 0.01747441105544567, -0.004363460931926966, -0.005395692307502031, 0.02660737931728363, -0.03812913969159126, -0.004550909157842398, 0.02693971060216427, -0.06677088141441345, -0.006544602103531361, 0.027279915288090706, -0.09385710209608078, -0.011224278248846531, 0.026611212641000748, 0.0101377097889781, -0.015427161008119583, 0.04826667159795761, -0.01174122467637062, -0.01323531661182642, 0.059028495103120804, -0.03334743529558182, -0.014317099936306477, 0.06889998912811279, -0.05418406426906586, -0.014627162367105484]","[0.0, 0.0, 1.1893600000000002, 0.0, 0.0, 0.0, 0.0, 0.92492, 1.15636, 0.0, 0.0, 0.0, 0.0, 0.61762, 0.0, 0.0, 0.0, 0.0, -1.6631, 0.0, 0.0, 0.0, 0.0, 1.3959, -1.6993800000000001, 0.0, 0.0, 0.0, 0.0, 1.66434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
377,"[0.005084985867142677, 0.08855050802230835, 0.010770242661237717, -0.020910385996103287, 0.06927219033241272, 0.0012635232415050268, -0.03365585207939148, 0.042290106415748596, -0.005126183852553368, -0.04140504077076912, 0.014386264607310295, -0.022563856095075607, -0.037638504058122635, -0.0049567921087145805, -0.032251060009002686, -0.027774104848504066, 0.004452007357031107, 0.007092422340065241, -0.040760479867458344, -0.006826808676123619, -0.01506473496556282, -0.0516887865960598, -0.002431530738249421, -0.028000634163618088, -0.06393374502658844, 0.01333387941122055, -0.05131341144442558, -0.003947686403989792, -0.0035032820887863636, 0.006035477854311466, -0.004830546677112579, -0.044292014092206955, 0.0010380682069808245, -0.014904084615409374, -0.06931830942630768, -0.0130544975399971, -0.025174390524625778, -0.09882675856351852, -0.028694188222289085, 0.017553862184286118, -0.0043519362807273865, -0.004906004760414362, 0.026662500575184822, -0.03795022889971733, -0.0045260293409228325, 0.02737840823829174, -0.06678392738103867, -0.006878662388771772, 0.0271785706281662, -0.09397739171981812, -0.013028985820710659, 0.026729965582489967, 0.010340502485632896, -0.014265445061028004, 0.04796883836388588, -0.011591844260692596, -0.012716641649603844, 0.0592697337269783, -0.03317447379231453, -0.014554145745933056, 0.06830434501171112, -0.053525879979133606, -0.017028139904141426]","[0.0, 0.0, 1.1895666666666667, 0.0, 0.0, 0.0, 0.0, 0.9181333333333334, 1.1569, 0.0, 0.0, 0.0, 0.0, 0.6244, 0.0, 0.0, 0.0, 0.0, -1.6631999999999998, 0.0, 0.0, 0.0, 0.0, 1.4228333333333332, -1.7098333333333333, 0.0, 0.0, 0.0, 0.0, 1.6591333333333331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
378,"[0.004391860216856003, 0.08948690444231033, 0.00915787648409605, -0.021101342514157295, 0.07062927633523941, 0.00025480828480795026, -0.03320618346333504, 0.043911971151828766, -0.006221633870154619, -0.03949691727757454, 0.01562870480120182, -0.021808182820677757, -0.035586655139923096, -0.004584796726703644, -0.03091372735798359, -0.02783840335905552, 0.004868027288466692, 0.006587769370526075, -0.04157516732811928, -0.006803848780691624, -0.015420103445649147, -0.05156237259507179, -0.0016854263376444578, -0.02763768658041954, -0.06471002101898193, 0.013733448460698128, -0.05109061673283577, -0.003860482247546315, -0.003402337431907654, 0.006107053253799677, -0.004683386068791151, -0.04474712163209915, 0.0013383942423388362, -0.01582632027566433, -0.06953223049640656, -0.012068970128893852, -0.026058996096253395, -0.09933441877365112, -0.026760585606098175, 0.01709583029150963, -0.005214399192482233, -0.004859722685068846, 0.02686181105673313, -0.038532059639692307, -0.0034382157027721405, 0.0267845056951046, -0.06751873344182968, -0.006239054724574089, 0.02732549048960209, -0.09490484744310379, -0.010783866979181767, 0.026624958962202072, 0.009535113349556923, -0.013999260030686855, 0.049084097146987915, -0.011769754812121391, -0.012131806463003159, 0.06000079587101936, -0.03404902294278145, -0.012974939309060574, 0.06977681815624237, -0.054424285888671875, -0.01427697204053402]","[0.0, 0.0, 1.1874333333333333, 0.0, 0.0, 0.0, 0.0, 0.9228166666666665, 1.1569666666666667, 0.0, 0.0, 0.0, 0.0, 0.6159333333333333, 0.0, 0.0, 0.0, 0.0, -1.6599666666666668, 0.0, 0.0, 0.0, 0.0, 1.4156333333333333, -1.7047, 0.0, 0.0, 0.0, 0.0, 1.640933333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
379,"[0.004529425874352455, 0.08910604566335678, 0.01042380090802908, -0.020955471321940422, 0.06969980895519257, 0.0014733460266143084, -0.03328392282128334, 0.043074849992990494, -0.004949062131345272, -0.04049358144402504, 0.01598026603460312, -0.021671215072274208, -0.03561887890100479, -0.004125675652176142, -0.032487113028764725, -0.02783116325736046, 0.0047644395381212234, 0.007557840086519718, -0.04054059460759163, -0.006765073165297508, -0.013501263223588467, -0.05140410736203194, -0.003642966505140066, -0.025723988190293312, -0.06269849091768265, 0.011240577325224876, -0.0489092692732811, -0.004318078048527241, -0.0032447855919599533, 0.005877925548702478, -0.004713637754321098, -0.04442232474684715, 0.0023625821340829134, -0.014430494979023933, -0.06934275478124619, -0.011164790950715542, -0.025201529264450073, -0.09879109263420105, -0.026471026241779327, 0.01781011000275612, -0.004673333372920752, -0.0050208657048642635, 0.027000857517123222, -0.03880593180656433, -0.004485961515456438, 0.02740446850657463, -0.06746924668550491, -0.007405364885926247, 0.02658419869840145, -0.0937037244439125, -0.012767171487212181, 0.02734595350921154, 0.009580908343195915, -0.01447990257292986, 0.04860755801200867, -0.01189323328435421, -0.012600282207131386, 0.060558099299669266, -0.0334588997066021, -0.014557973481714725, 0.06946053355932236, -0.05361374467611313, -0.016589215025305748]","[0.0, 0.0, 1.1877499999999999, 0.0, 0.0, 0.0, 0.0, 0.921, 1.1555499999999999, 0.0, 0.0, 0.0, 0.0, 0.6158, 0.0, 0.0, 0.0, 0.0, -1.654, 0.0, 0.0, 0.0, 0.0, 1.41895, -1.71475, 0.0, 0.0, 0.0, 0.0, 1.6504500000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
380,"[0.004620712716132402, 0.08842162787914276, 0.011655793525278568, -0.02128857746720314, 0.07022809237241745, 0.002477327361702919, -0.032769471406936646, 0.04312559589743614, -0.004691292066127062, -0.03905075415968895, 0.014811370521783829, -0.021665917709469795, -0.034349240362644196, -0.00466507812961936, -0.03218182176351547, -0.028374839574098587, 0.004900422878563404, 0.006776750087738037, -0.04141504690051079, -0.006621626205742359, -0.014541739597916603, -0.05243745446205139, -0.0024424453731626272, -0.027354000136256218, -0.06484885513782501, 0.013065041974186897, -0.05083017796278, -0.004132858477532864, -0.0033575466368347406, 0.005857113283127546, -0.005177835933864117, -0.04462087154388428, 0.001008163089863956, -0.015336629003286362, -0.06922802329063416, -0.011814967729151249, -0.02623160555958748, -0.09852863103151321, -0.027333777397871017, 0.01738411746919155, -0.004516796674579382, -0.004805853124707937, 0.027307311072945595, -0.038834866136312485, -0.0036018758546561003, 0.027589239180088043, -0.06764551997184753, -0.005782733671367168, 0.02730216458439827, -0.09391196817159653, -0.011375633999705315, 0.02734140306711197, 0.010456782765686512, -0.013702972792088985, 0.049223560839891434, -0.012004361487925053, -0.012202796526253223, 0.0602840855717659, -0.033736102283000946, -0.014127501286566257, 0.06934330612421036, -0.054287225008010864, -0.016205156221985817]","[0.0, 0.0, 1.187675, 0.0, 0.0, 0.0, 0.0, 0.9254499999999999, 1.154925, 0.0, 0.0, 0.0, 0.0, 0.61255, 0.0, 0.0, 0.0, 0.0, -1.6624249999999998, 0.0, 0.0, 0.0, 0.0, 1.425225, -1.69775, 0.0, 0.0, 0.0, 0.0, 1.657375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
381,"[0.004557812120765448, 0.08789122104644775, 0.012058925814926624, -0.020863348618149757, 0.0686899796128273, 0.0016351697267964482, -0.03176175802946091, 0.042239584028720856, -0.004484751261770725, -0.036857232451438904, 0.014483785256743431, -0.02182023786008358, -0.03093620575964451, -0.0042307875119149685, -0.03172832727432251, -0.028019970282912254, 0.0049337586387991905, 0.006591286510229111, -0.041410550475120544, -0.006341454107314348, -0.0142958490177989, -0.052557919174432755, -0.0028480864129960537, -0.02720555290579796, -0.06457263976335526, 0.012405246496200562, -0.050702765583992004, -0.004385592415928841, -0.0034922293853014708, 0.005791964940726757, -0.005118218716233969, -0.04437923803925514, 0.0014585066819563508, -0.015066048130393028, -0.0691407322883606, -0.012262167409062386, -0.02540767937898636, -0.09849918633699417, -0.026518598198890686, 0.017885899171233177, -0.004446731880307198, -0.0046177878975868225, 0.02684013545513153, -0.03854535147547722, -0.0041993060149252415, 0.027830850332975388, -0.06711143255233765, -0.00667909812182188, 0.027017923071980476, -0.0932898297905922, -0.01226635929197073, 0.027796216309070587, 0.009789401665329933, -0.01368995476514101, 0.04932089522480965, -0.012261694297194481, -0.011898733675479889, 0.06071650981903076, -0.033644258975982666, -0.013542142696678638, 0.06980981677770615, -0.054136089980602264, -0.015564201399683952]","[0.0, 0.0, 1.1873, 0.0, 0.0, 0.0, 0.0, 0.9253, 1.154425, 0.0, 0.0, 0.0, 0.0, 0.61315, 0.0, 0.0, 0.0, 0.0, -1.661425, 0.0, 0.0, 0.0, 0.0, 1.4242500000000002, -1.7151, 0.0, 0.0, 0.0, 0.0, 1.653375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
382,"[0.005126386880874634, 0.08832529932260513, 0.010669619776308537, -0.019812846556305885, 0.06888874620199203, 0.0010483466321602464, -0.03192168474197388, 0.04175542667508125, -0.00508455652743578, -0.03767523914575577, 0.01415155827999115, -0.022494198754429817, -0.03205780312418938, -0.005107625853270292, -0.03373346105217934, -0.02780258096754551, 0.004651802591979504, 0.007183675188571215, -0.04063907265663147, -0.006353742443025112, -0.014720105566084385, -0.052115652710199356, -0.002725419122725725, -0.026748597621917725, -0.0634426549077034, 0.012261316180229187, -0.04971045255661011, -0.004513878375291824, -0.0034099584445357323, 0.005562080070376396, -0.004681084305047989, -0.04343540221452713, 0.0017043317202478647, -0.014424904249608517, -0.06907981634140015, -0.012810064479708672, -0.025525154545903206, -0.09832457453012466, -0.02807268500328064, 0.017767753452062607, -0.004376345779746771, -0.004600208252668381, 0.026862330734729767, -0.03894723206758499, -0.004190988373011351, 0.027668559923768044, -0.06760584563016891, -0.0072746980004012585, 0.026991253718733788, -0.09412170201539993, -0.012684470042586327, 0.027478383854031563, 0.009197288192808628, -0.013930232264101505, 0.0486384741961956, -0.012686247006058693, -0.012043941766023636, 0.06087806075811386, -0.03387945145368576, -0.014250889420509338, 0.07002224028110504, -0.05393392592668533, -0.017195072025060654]","[0.0, 0.0, 1.1891333333333334, 0.0, 0.0, 0.0, 0.0, 0.9285333333333333, 1.1556999999999997, 0.0, 0.0, 0.0, 0.0, 0.6113000000000001, 0.0, 0.0, 0.0, 0.0, -1.6588, 0.0, 0.0, 0.0, 0.0, 1.4206, -1.7043333333333333, 0.0, 0.0, 0.0, 0.0, 1.6628999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
383,"[0.004834036808460951, 0.0891585499048233, 0.00850738026201725, -0.020091548562049866, 0.06992321461439133, 0.00012835770030505955, -0.032195109874010086, 0.0438280925154686, -0.005257381126284599, -0.03941063955426216, 0.01659906655550003, -0.020966146141290665, -0.0363660603761673, -0.0030688766855746508, -0.03070424124598503, -0.027617182582616806, 0.005313747562468052, 0.007712149526923895, -0.040546998381614685, -0.006280679255723953, -0.013137971982359886, -0.05184613913297653, -0.002686917083337903, -0.025844162330031395, -0.06421446800231934, 0.012181275524199009, -0.049740325659513474, -0.004209922160953283, -0.003464255714789033, 0.005653748754411936, -0.004770820960402489, -0.04449625313282013, 0.0023800372146070004, -0.01529131643474102, -0.0697106122970581, -0.011432359926402569, -0.02602618932723999, -0.09940425306558609, -0.02535608783364296, 0.017661191523075104, -0.0048376452177762985, -0.0051918006502091885, 0.026585515588521957, -0.03909865766763687, -0.004192659631371498, 0.02717706561088562, -0.06751172989606857, -0.006655537057667971, 0.02639969065785408, -0.09421677887439728, -0.012331303209066391, 0.027295589447021484, 0.0092837605625391, -0.014946241863071918, 0.04898468032479286, -0.012443790212273598, -0.012842896394431591, 0.06064184755086899, -0.03412846848368645, -0.014187414199113846, 0.06965362280607224, -0.05425068363547325, -0.015803931280970573]","[0.0, 0.0, 1.1878, 0.0, 0.0, 0.0, 0.0, 0.9266249999999999, 1.1558, 0.0, 0.0, 0.0, 0.0, 0.612375, 0.0, 0.0, 0.0, 0.0, -1.660625, 0.0, 0.0, 0.0, 0.0, 1.4243750000000002, -1.69485, 0.0, 0.0, 0.0, 0.0, 1.64005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
384,"[0.00503057986497879, 0.08890406787395477, 0.012181020341813564, -0.020494965836405754, 0.07051600515842438, 0.002773403888568282, -0.031691741198301315, 0.04448842257261276, -0.0038642992731183767, -0.038841281086206436, 0.017032252624630928, -0.02049092762172222, -0.03570718318223953, -0.0035759422462433577, -0.031008280813694, -0.028128134086728096, 0.005201742053031921, 0.007437354885041714, -0.04048265516757965, -0.0062218341045081615, -0.013111557811498642, -0.05188257247209549, -0.0033168934751302004, -0.025133322924375534, -0.06392908841371536, 0.011334228329360485, -0.04867970570921898, -0.0043454826809465885, -0.0034140008501708508, 0.005714734550565481, -0.005282159429043531, -0.044494036585092545, 0.00200967607088387, -0.015202188864350319, -0.06900463998317719, -0.011126403696835041, -0.026591219007968903, -0.09825444966554642, -0.026561599224805832, 0.017293177545070648, -0.004748361185193062, -0.005036350339651108, 0.026784788817167282, -0.03912326693534851, -0.004040974657982588, 0.02694646641612053, -0.06767325103282928, -0.006796861067414284, 0.02606946788728237, -0.09378332644701004, -0.012179480865597725, 0.027460960671305656, 0.009975675493478775, -0.01423570979386568, 0.04879297316074371, -0.012026968412101269, -0.012273728847503662, 0.060442645102739334, -0.03374575451016426, -0.014410655945539474, 0.06943939626216888, -0.053799159824848175, -0.016132619231939316]","[0.0, 0.0, 1.1871333333333334, 0.0, 0.0, 0.0, 0.0, 0.9237000000000001, 1.1563999999999999, 0.0, 0.0, 0.0, 0.0, 0.6119333333333333, 0.0, 0.0, 0.0, 0.0, -1.6645666666666665, 0.0, 0.0, 0.0, 0.0, 1.4261000000000001, -1.6962666666666666, 0.0, 0.0, 0.0, 0.0, 1.6571999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
385,"[0.005089850164949894, 0.0885484367609024, 0.011177072301506996, -0.01978551782667637, 0.06972344219684601, 0.0016627671429887414, -0.030992496758699417, 0.04317962005734444, -0.005091967061161995, -0.037139054387807846, 0.015739569440484047, -0.022104250267148018, -0.03310780227184296, -0.004264273680746555, -0.033485282212495804, -0.027356799691915512, 0.005316091701388359, 0.007194175384938717, -0.04042913764715195, -0.006229915656149387, -0.013769663870334625, -0.05193853750824928, -0.002974006813019514, -0.026390282437205315, -0.06423938274383545, 0.011428157798945904, -0.04938235506415367, -0.004515544977039099, -0.003485059132799506, 0.005476859863847494, -0.005016373470425606, -0.04390963912010193, 0.0018907763296738267, -0.015179465524852276, -0.06877820938825607, -0.012170827016234398, -0.026382604613900185, -0.09833980351686478, -0.027022026479244232, 0.017718253657221794, -0.004620766267180443, -0.004774742294102907, 0.02634650655090809, -0.03883485123515129, -0.004686782136559486, 0.026849040761590004, -0.06746921688318253, -0.007647915277630091, 0.02633972093462944, -0.09414926916360855, -0.012780364602804184, 0.02748994529247284, 0.00913391262292862, -0.01409103348851204, 0.04874320328235626, -0.01263546571135521, -0.012217653915286064, 0.06056516617536545, -0.0340384766459465, -0.014008105732500553, 0.07010297477245331, -0.05445375293493271, -0.016193969175219536]","[0.0, 0.0, 1.1880666666666666, 0.0, 0.0, 0.0, 0.0, 0.9304666666666667, 1.1541666666666666, 0.0, 0.0, 0.0, 0.0, 0.6129333333333333, 0.0, 0.0, 0.0, 0.0, -1.6605, 0.0, 0.0, 0.0, 0.0, 1.4287333333333334, -1.6961666666666666, 0.0, 0.0, 0.0, 0.0, 1.6651333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
