,mphands_data,eit_data
53,"[-0.014484800398349762, 0.08676521480083466, 0.004223635420203209, -0.03633110225200653, 0.06101590022444725, -0.0036569477524608374, -0.05039822310209274, 0.03444189578294754, -0.008011586032807827, -0.06245122849941254, 0.002384452149271965, -0.015412047505378723, -0.06670710444450378, -0.023859767243266106, -0.016067758202552795, -0.028939956799149513, -0.004368748981505632, 0.006994397845119238, -0.03908494859933853, -0.02401069924235344, -0.013787723146378994, -0.051126327365636826, -0.021188806742429733, -0.03090103156864643, -0.06764895468950272, -0.00737018883228302, -0.05707290396094322, -0.0027344808913767338, -0.0044481451623141766, 0.006248899269849062, 0.0009960741735994816, -0.04250749200582504, -0.004014208447188139, -0.006558715365827084, -0.0678144097328186, -0.021265748888254166, -0.01334973331540823, -0.0947074368596077, -0.03993622213602066, 0.019369803369045258, 0.0007965625263750553, -0.004918517544865608, 0.029499514028429985, -0.02744629792869091, -0.010598205961287022, 0.028051046654582024, -0.05149686336517334, -0.022577550262212753, 0.02474275231361389, -0.07647833973169327, -0.03709836304187775, 0.027946632355451584, 0.017322368919849396, -0.01587083376944065, 0.04778142645955086, -0.0015939520671963692, -0.015544159337878227, 0.05940139293670654, -0.02119532972574234, -0.02020847797393799, 0.06426505744457245, -0.04048200324177742, -0.028563305735588074]","[0.0, 0.0, 0.5112, 0.0, 0.0, 0.0, 0.0, 0.3671, 0.44637499999999997, 0.0, 0.0, 0.0, 0.0, 0.72685, 0.0, 0.0, 0.0, 0.0, 1.7100499999999998, 0.0, 0.0, 0.0, 0.0, -1.536175, 1.846825, 0.0, 0.0, 0.0, 0.0, -1.501475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
54,"[-0.015167396515607834, 0.08609258383512497, 0.0024047349579632282, -0.036493200808763504, 0.060359083116054535, -0.004823115188628435, -0.05019650608301163, 0.033942997455596924, -0.00877977255731821, -0.06130031496286392, 0.0022460902109742165, -0.016176767647266388, -0.06650485098361969, -0.02337045781314373, -0.016115702688694, -0.028514057397842407, -0.003886898048222065, 0.007142599672079086, -0.03925400599837303, -0.02338363230228424, -0.012863975018262863, -0.05182544142007828, -0.02242109179496765, -0.030241584405303, -0.06801669299602509, -0.010379946790635586, -0.05715557187795639, -0.002974504604935646, -0.004271545447409153, 0.006218332797288895, 0.0009630774147808552, -0.04265567287802696, -0.0030565124470740557, -0.006765715777873993, -0.0683935359120369, -0.020344793796539307, -0.014153894037008286, -0.09495425224304199, -0.03923369571566582, 0.019529227167367935, 0.0008639497682452202, -0.004702327307313681, 0.02949156053364277, -0.028571806848049164, -0.010738308541476727, 0.028223268687725067, -0.052485767751932144, -0.02157973311841488, 0.023618582636117935, -0.07719434797763824, -0.03674803674221039, 0.02802315354347229, 0.016733480617403984, -0.01613682508468628, 0.047932419925928116, -0.0028912145644426346, -0.01584450528025627, 0.05990638583898544, -0.02290060743689537, -0.020385699346661568, 0.06448286771774292, -0.04225090891122818, -0.028744636103510857]","[0.0, 0.0, 0.5071333333333333, 0.0, 0.0, 0.0, 0.0, 0.36400000000000005, 0.44649999999999995, 0.0, 0.0, 0.0, 0.0, 0.7247, 0.0, 0.0, 0.0, 0.0, 1.7089, 0.0, 0.0, 0.0, 0.0, -1.5391000000000001, 1.8468666666666669, 0.0, 0.0, 0.0, 0.0, -1.5029666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,"[-0.015544530004262924, 0.08625505864620209, 0.0005783742526546121, -0.03654059022665024, 0.06036493182182312, -0.006330988369882107, -0.04918070510029793, 0.03351994976401329, -0.010234791785478592, -0.0590580552816391, 0.0013596117496490479, -0.01767396554350853, -0.06315362453460693, -0.023013800382614136, -0.018019475042819977, -0.02841135300695896, -0.0037401895970106125, 0.007241402752697468, -0.039088353514671326, -0.02340945415198803, -0.011888486333191395, -0.05168664827942848, -0.023583220317959785, -0.028300901874899864, -0.07004991173744202, -0.013598164543509483, -0.055880751460790634, -0.002885257825255394, -0.004069926682859659, 0.006350483279675245, 0.0007892800495028496, -0.042881079018116, -0.0024097198620438576, -0.006694614887237549, -0.06845850497484207, -0.019445043057203293, -0.014579382725059986, -0.09514356404542923, -0.03795564919710159, 0.019144520163536072, 0.0006756640505045652, -0.00491779949516058, 0.028891634196043015, -0.028406713157892227, -0.010926886461675167, 0.02805342525243759, -0.05218614265322685, -0.022439531981945038, 0.02415793389081955, -0.07626660913228989, -0.03684835135936737, 0.027709124609827995, 0.016061648726463318, -0.016418779268860817, 0.04714704677462578, -0.0032787248492240906, -0.016228297725319862, 0.05852598324418068, -0.02369879186153412, -0.020387129858136177, 0.06332379579544067, -0.04296121746301651, -0.028736721724271774]","[0.0, 0.0, 0.5044, 0.0, 0.0, 0.0, 0.0, 0.36190000000000005, 0.4468666666666667, 0.0, 0.0, 0.0, 0.0, 0.7234333333333334, 0.0, 0.0, 0.0, 0.0, 1.7068666666666665, 0.0, 0.0, 0.0, 0.0, -1.5441000000000003, 1.8467, 0.0, 0.0, 0.0, 0.0, -1.5033333333333332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56,"[-0.01594964601099491, 0.08722631633281708, -0.005591102410107851, -0.037064775824546814, 0.061329036951065063, -0.01060977578163147, -0.04856644570827484, 0.03419581800699234, -0.013961023651063442, -0.057707443833351135, 0.0011949138715863228, -0.020194465294480324, -0.06136472150683403, -0.023245569318532944, -0.019042765721678734, -0.02809024043381214, -0.0028315172530710697, 0.007340020965784788, -0.03873613476753235, -0.02310786023736, -0.010944543406367302, -0.051374662667512894, -0.024279434233903885, -0.027774648740887642, -0.07014806568622589, -0.015448395162820816, -0.056127991527318954, -0.0029207300394773483, -0.003893115557730198, 0.006569231394678354, 0.0003538592718541622, -0.04288150742650032, -0.001627845806069672, -0.0071717519313097, -0.06810402870178223, -0.017810558900237083, -0.015337850898504257, -0.09505341947078705, -0.03679976984858513, 0.019163748249411583, 0.00023205229081213474, -0.004990334156900644, 0.028660215437412262, -0.028903137892484665, -0.010667623952031136, 0.027606915682554245, -0.05291382968425751, -0.02194971777498722, 0.023619644343852997, -0.07714474201202393, -0.03626671060919762, 0.027728000655770302, 0.0152556411921978, -0.016727881506085396, 0.047412578016519547, -0.003864516504108906, -0.016108766198158264, 0.059166114777326584, -0.024665459990501404, -0.020506560802459717, 0.06420686841011047, -0.04414208233356476, -0.02814793400466442]","[0.0, 0.0, 0.5019666666666667, 0.0, 0.0, 0.0, 0.0, 0.3592666666666667, 0.4473, 0.0, 0.0, 0.0, 0.0, 0.7216333333333335, 0.0, 0.0, 0.0, 0.0, 1.7063666666666666, 0.0, 0.0, 0.0, 0.0, -1.5472, 1.8468999999999998, 0.0, 0.0, 0.0, 0.0, -1.5051333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57,"[-0.01626100018620491, 0.0870150551199913, -0.009989109821617603, -0.038045454770326614, 0.06132620945572853, -0.013728110119700432, -0.04914259538054466, 0.034407131373882294, -0.016414940357208252, -0.057289667427539825, 0.0010783076286315918, -0.021774938330054283, -0.05859560891985893, -0.02295336127281189, -0.019640203565359116, -0.02830839529633522, -0.0028427003417164087, 0.0074989371933043, -0.03766905888915062, -0.02355102077126503, -0.009720527566969395, -0.049830347299575806, -0.02530459687113762, -0.025959497317671776, -0.06952399760484695, -0.016732875257730484, -0.054556895047426224, -0.0030096331611275673, -0.00383143313229084, 0.006736141629517078, 0.0005395556800067425, -0.04311661049723625, -0.00039440588443540037, -0.007135706953704357, -0.06861476600170135, -0.01625346578657627, -0.016045663505792618, -0.09496883302927017, -0.035308532416820526, 0.01895606704056263, 0.0002067193854600191, -0.005050573498010635, 0.02878405526280403, -0.029141578823328018, -0.010495750233530998, 0.027841627597808838, -0.0531533882021904, -0.022327570244669914, 0.023326028138399124, -0.07692918181419373, -0.035838983952999115, 0.027908768504858017, 0.01481087040156126, -0.01744597591459751, 0.04797781631350517, -0.004326858092099428, -0.0168418250977993, 0.05950076878070831, -0.02494116872549057, -0.02101093716919422, 0.06425363570451736, -0.04455015808343887, -0.02820216491818428]","[0.0, 0.0, 0.49772, 0.0, 0.0, 0.0, 0.0, 0.3568, 0.44692, 0.0, 0.0, 0.0, 0.0, 0.7187399999999999, 0.0, 0.0, 0.0, 0.0, 1.7029, 0.0, 0.0, 0.0, 0.0, -1.5491999999999997, 1.84742, 0.0, 0.0, 0.0, 0.0, -1.5067800000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58,"[-0.016977816820144653, 0.08640259504318237, -0.010247597470879555, -0.03793106600642204, 0.06101240962743759, -0.014295692555606365, -0.049079857766628265, 0.03475268557667732, -0.017269503325223923, -0.05654199421405792, 0.0011441968381404877, -0.022261137142777443, -0.05731748044490814, -0.022887706756591797, -0.020562998950481415, -0.02827777899801731, -0.0023072322364896536, 0.007429958786815405, -0.03831762820482254, -0.02311941795051098, -0.009879897348582745, -0.05084428936243057, -0.02520976960659027, -0.026424841955304146, -0.07105191051959991, -0.01712760515511036, -0.054835207760334015, -0.002957248594611883, -0.0037703486159443855, 0.006579719949513674, 0.00024170475080609322, -0.04320760816335678, -0.00013341967132873833, -0.007453449070453644, -0.06892910599708557, -0.015941210091114044, -0.0166766494512558, -0.09568251669406891, -0.03429562225937843, 0.018930885940790176, -7.07465223968029e-05, -0.004960305523127317, 0.028402959927916527, -0.02921377681195736, -0.010496805422008038, 0.027729231864213943, -0.05310545489192009, -0.02196807786822319, 0.02331027388572693, -0.07673555612564087, -0.03609283268451691, 0.02770957350730896, 0.014554429799318314, -0.016877926886081696, 0.048009902238845825, -0.004660535603761673, -0.016064627096056938, 0.05949551239609718, -0.025817476212978363, -0.020091572776436806, 0.06453193724155426, -0.04554248973727226, -0.026437461376190186]","[0.0, 0.0, 0.49485, 0.0, 0.0, 0.0, 0.0, 0.358475, 0.448725, 0.0, 0.0, 0.0, 0.0, 0.71625, 0.0, 0.0, 0.0, 0.0, 1.7022, 0.0, 0.0, 0.0, 0.0, -1.545775, 1.8477, 0.0, 0.0, 0.0, 0.0, -1.506975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,"[-0.01673666574060917, 0.08711180090904236, -0.009467152878642082, -0.0384359136223793, 0.06137237697839737, -0.013668150641024113, -0.04910413920879364, 0.03462102636694908, -0.016980603337287903, -0.05660058185458183, 0.0017227688804268837, -0.022753626108169556, -0.0562877431511879, -0.02204272523522377, -0.022021915763616562, -0.028471898287534714, -0.0024814163334667683, 0.007425310090184212, -0.03765299171209335, -0.023649077862501144, -0.009551522321999073, -0.049633048474788666, -0.02635098248720169, -0.02564956434071064, -0.07029399275779724, -0.018482277169823647, -0.054624754935503006, -0.003016528906300664, -0.0038096110802143812, 0.006574493832886219, 0.0008404734544456005, -0.04332217946648598, -6.859776476630941e-05, -0.00710506085306406, -0.0688304603099823, -0.01582866534590721, -0.016446910798549652, -0.09524812549352646, -0.03468368202447891, 0.018906842917203903, -6.254389882087708e-05, -0.004908258561044931, 0.02894902415573597, -0.02939409576356411, -0.010602225549519062, 0.028385303914546967, -0.05320689454674721, -0.02251548133790493, 0.02368868514895439, -0.0766696035861969, -0.035956013947725296, 0.027660733088850975, 0.01440308429300785, -0.017159951850771904, 0.048523638397455215, -0.004510580096393824, -0.01646561361849308, 0.06066766753792763, -0.025417067110538483, -0.020007548853754997, 0.06589587032794952, -0.04532535746693611, -0.025780603289604187]","[0.0, 0.0, 0.4994, 0.0, 0.0, 0.0, 0.0, 0.3677333333333334, 0.4514, 0.0, 0.0, 0.0, 0.0, 0.7183666666666667, 0.0, 0.0, 0.0, 0.0, 1.7072333333333336, 0.0, 0.0, 0.0, 0.0, -1.5317, 1.846, 0.0, 0.0, 0.0, 0.0, -1.5058333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,"[-0.017363866791129112, 0.08689854294061661, -0.009213093668222427, -0.03896969184279442, 0.061045147478580475, -0.013573581352829933, -0.04927762225270271, 0.034374091774225235, -0.01720200479030609, -0.05531171336770058, 0.0011662179604172707, -0.023968050256371498, -0.05411730706691742, -0.022140759974718094, -0.023603349924087524, -0.028548303991556168, -0.0025999941863119602, 0.007200257852673531, -0.03763597831130028, -0.023740623146295547, -0.00952385738492012, -0.04967627301812172, -0.02667885273694992, -0.025778863579034805, -0.07055967301130295, -0.018878189846873283, -0.05439290776848793, -0.003018750809133053, -0.003906562924385071, 0.006461989600211382, 0.0009398940019309521, -0.043197110295295715, 2.026540823862888e-05, -0.006914390251040459, -0.06841026246547699, -0.0159243606030941, -0.01720830239355564, -0.09431483596563339, -0.03500530123710632, 0.01904880627989769, -5.010049790143967e-06, -0.00477812672033906, 0.029039189219474792, -0.029338302090764046, -0.010315220803022385, 0.02864135429263115, -0.05302770435810089, -0.022394169121980667, 0.023109473288059235, -0.07583705335855484, -0.03622528538107872, 0.027893776074051857, 0.014801230281591415, -0.016552425920963287, 0.048806335777044296, -0.0044675725512206554, -0.016257675364613533, 0.06027662754058838, -0.025336183607578278, -0.020347960293293, 0.06501473486423492, -0.04505292326211929, -0.026722710579633713]","[0.0, 0.0, 0.5010333333333333, 0.0, 0.0, 0.0, 0.0, 0.3685, 0.4512333333333333, 0.0, 0.0, 0.0, 0.0, 0.7195999999999999, 0.0, 0.0, 0.0, 0.0, 1.7074999999999998, 0.0, 0.0, 0.0, 0.0, -1.5309, 1.8477, 0.0, 0.0, 0.0, 0.0, -1.5053333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,"[-0.017719319090247154, 0.08731213212013245, -0.010623487643897533, -0.03834709897637367, 0.0608413927257061, -0.014312194660305977, -0.049035895615816116, 0.03416990861296654, -0.017443787306547165, -0.05529002845287323, 0.0012614456936717033, -0.02429654635488987, -0.05226447805762291, -0.02227785810828209, -0.023524314165115356, -0.027909478172659874, -0.0023790409322828054, 0.007451407611370087, -0.03674791380763054, -0.02365933731198311, -0.009442481212317944, -0.04863661527633667, -0.026724640280008316, -0.02566475421190262, -0.06980250775814056, -0.019946470856666565, -0.05491342768073082, -0.0029514245688915253, -0.0037449593655765057, 0.006563522852957249, 0.001174327451735735, -0.0429166741669178, 0.00020604280871339142, -0.006756461225450039, -0.06848935037851334, -0.015870319679379463, -0.016757328063249588, -0.09426299482584, -0.03537484630942345, 0.018920380622148514, -4.2525818571448326e-05, -0.004884987138211727, 0.02805457077920437, -0.029136233031749725, -0.01067768782377243, 0.0280007254332304, -0.05257965624332428, -0.023179244250059128, 0.022857747972011566, -0.07589259743690491, -0.03744407370686531, 0.027395864948630333, 0.014065898954868317, -0.017326051369309425, 0.047464728355407715, -0.004654830787330866, -0.017021218314766884, 0.05930204689502716, -0.0244683139026165, -0.0211386326700449, 0.06364266574382782, -0.0440342053771019, -0.028683645650744438]","[0.0, 0.0, 0.5016, 0.0, 0.0, 0.0, 0.0, 0.36934999999999996, 0.45114999999999994, 0.0, 0.0, 0.0, 0.0, 0.7205750000000001, 0.0, 0.0, 0.0, 0.0, 1.70875, 0.0, 0.0, 0.0, 0.0, -1.5316249999999998, 1.847025, 0.0, 0.0, 0.0, 0.0, -1.5048749999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62,"[-0.018581435084342957, 0.08732308447360992, -0.013513828627765179, -0.03931578993797302, 0.06107344850897789, -0.015948712825775146, -0.04937237501144409, 0.03449214622378349, -0.01834201067686081, -0.05504241958260536, 0.001191193237900734, -0.024165233597159386, -0.05216243118047714, -0.02222336269915104, -0.022169558331370354, -0.028257444500923157, -0.001953814411535859, 0.007831430062651634, -0.036558523774147034, -0.023661725223064423, -0.008244095370173454, -0.048250678926706314, -0.02772621437907219, -0.024462955072522163, -0.06955398619174957, -0.021457280963659286, -0.054446738213300705, -0.002909947419539094, -0.0037139637861400843, 0.006705443374812603, 0.0011642188765108585, -0.04325086995959282, 0.0011908584274351597, -0.006614505313336849, -0.06899227201938629, -0.01444582175463438, -0.01679655909538269, -0.09509274363517761, -0.03389105200767517, 0.019176486879587173, -0.00011060410179197788, -0.005000361707061529, 0.028851035982370377, -0.02965812012553215, -0.010698904283344746, 0.028442876413464546, -0.0530952513217926, -0.022963054478168488, 0.02307082526385784, -0.07594524323940277, -0.03674814850091934, 0.027261648327112198, 0.013948767445981503, -0.018045630306005478, 0.04820021986961365, -0.004656753037124872, -0.01756957918405533, 0.0602896548807621, -0.024600401520729065, -0.021861014887690544, 0.06526371836662292, -0.044525932520627975, -0.028867270797491074]","[0.0, 0.0, 0.5025333333333334, 0.0, 0.0, 0.0, 0.0, 0.3700666666666666, 0.4506333333333334, 0.0, 0.0, 0.0, 0.0, 0.7222333333333334, 0.0, 0.0, 0.0, 0.0, 1.7091333333333332, 0.0, 0.0, 0.0, 0.0, -1.5297333333333334, 1.8458666666666668, 0.0, 0.0, 0.0, 0.0, -1.5044333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63,"[-0.018193703144788742, 0.08734102547168732, -0.009919705800712109, -0.03941398859024048, 0.06106060370802879, -0.013543299399316311, -0.04974567890167236, 0.03479108214378357, -0.016550462692975998, -0.05557958781719208, 0.002223050221800804, -0.02333415113389492, -0.051531754434108734, -0.021252324804663658, -0.023576539009809494, -0.028142323717474937, -0.001939787995070219, 0.007853533141314983, -0.036177858710289, -0.02411516010761261, -0.007907516323029995, -0.047971565276384354, -0.02870546653866768, -0.02400442399084568, -0.06934766471385956, -0.022648420184850693, -0.05381555110216141, -0.0029620325658470392, -0.0038280729204416275, 0.006506083533167839, 0.0011301827616989613, -0.04311100021004677, 0.0009211880387738347, -0.006872945465147495, -0.06864653527736664, -0.01511350367218256, -0.016964472830295563, -0.09471065551042557, -0.03422887995839119, 0.019290313124656677, -8.446630090475082e-06, -0.004943810403347015, 0.02867702580988407, -0.029819145798683167, -0.01062412466853857, 0.02792060375213623, -0.05294642597436905, -0.02318526990711689, 0.021978938952088356, -0.07591868937015533, -0.037290189415216446, 0.02745824120938778, 0.014245117083191872, -0.01779765635728836, 0.047979023307561874, -0.0048162429593503475, -0.017302431166172028, 0.06011855974793434, -0.02433502860367298, -0.021699149161577225, 0.06424124538898468, -0.044205859303474426, -0.029043950140476227]","[0.0, 0.0, 0.5035333333333334, 0.0, 0.0, 0.0, 0.0, 0.3693666666666666, 0.45039999999999997, 0.0, 0.0, 0.0, 0.0, 0.7234000000000002, 0.0, 0.0, 0.0, 0.0, 1.7070333333333334, 0.0, 0.0, 0.0, 0.0, -1.5319, 1.8466333333333333, 0.0, 0.0, 0.0, 0.0, -1.5048000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,"[-0.017690222710371017, 0.08704831451177597, -0.007334819994866848, -0.038764890283346176, 0.06116354092955589, -0.011612779460847378, -0.049060508608818054, 0.03518250212073326, -0.01513905543833971, -0.05500702187418938, 0.002866508439183235, -0.023524317890405655, -0.05053514242172241, -0.020779263228178024, -0.02415870688855648, -0.02812909707427025, -0.0020927616860717535, 0.007167937699705362, -0.03549293428659439, -0.024036485701799393, -0.008154482580721378, -0.046639181673526764, -0.029150381684303284, -0.024285053834319115, -0.06829239428043365, -0.024452924728393555, -0.05440019443631172, -0.0029786163941025734, -0.003870751243084669, 0.006294785998761654, 0.0012741521932184696, -0.04319168999791145, 0.0009681464871391654, -0.006609797477722168, -0.06851167976856232, -0.015196258202195168, -0.01659613475203514, -0.0946764275431633, -0.03436953201889992, 0.01898863911628723, 5.102506838738918e-05, -0.0045573655515909195, 0.02839450165629387, -0.029786936938762665, -0.010530384257435799, 0.028013892471790314, -0.0524485744535923, -0.02307937480509281, 0.022066909819841385, -0.07539749890565872, -0.037809912115335464, 0.027448445558547974, 0.014576670713722706, -0.016849979758262634, 0.04789934307336807, -0.004713162779808044, -0.016520291566848755, 0.05974959209561348, -0.02417387068271637, -0.02148083969950676, 0.0638759657740593, -0.04412316530942917, -0.029362553730607033]","[0.0, 0.0, 0.5046, 0.0, 0.0, 0.0, 0.0, 0.36967500000000003, 0.451075, 0.0, 0.0, 0.0, 0.0, 0.72405, 0.0, 0.0, 0.0, 0.0, 1.708525, 0.0, 0.0, 0.0, 0.0, -1.52975, 1.845275, 0.0, 0.0, 0.0, 0.0, -1.503525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,"[-0.01752565987408161, 0.08803864568471909, -0.007656600326299667, -0.03877953067421913, 0.06153259426355362, -0.011304196901619434, -0.04932368919253349, 0.03547203913331032, -0.015875039622187614, -0.05535969138145447, 0.003143484704196453, -0.02461840584874153, -0.04885593801736832, -0.020265523344278336, -0.026815524324774742, -0.028230173513293266, -0.002127505838871002, 0.0074869426898658276, -0.034824300557374954, -0.02502327971160412, -0.007346698548644781, -0.04604401811957359, -0.030466880649328232, -0.02309143729507923, -0.06722930073738098, -0.025652363896369934, -0.052826229482889175, -0.0031134081073105335, -0.003979699220508337, 0.006507259327918291, 0.0018214592710137367, -0.04296756163239479, 0.0006741249817423522, -0.005514934659004211, -0.06894295662641525, -0.015233984217047691, -0.014950153417885303, -0.09452205896377563, -0.03409380465745926, 0.01938040368258953, 0.00026544928550720215, -0.004757015500217676, 0.02880721166729927, -0.029640141874551773, -0.011381220072507858, 0.02830680087208748, -0.052350860089063644, -0.024944638833403587, 0.022973734885454178, -0.07482630759477615, -0.039781536906957626, 0.02768714539706707, 0.014508634805679321, -0.017714444547891617, 0.04768054932355881, -0.003735161852091551, -0.017625559121370316, 0.059472594410181046, -0.022265378385782242, -0.023097116500139236, 0.06342844665050507, -0.04140454903244972, -0.03181430697441101]","[0.0, 0.0, 0.5042249999999999, 0.0, 0.0, 0.0, 0.0, 0.369625, 0.451, 0.0, 0.0, 0.0, 0.0, 0.723625, 0.0, 0.0, 0.0, 0.0, 1.709475, 0.0, 0.0, 0.0, 0.0, -1.527925, 1.8474750000000002, 0.0, 0.0, 0.0, 0.0, -1.5025249999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,"[-0.017716005444526672, 0.08798129111528397, -0.013507767580449581, -0.03908214718103409, 0.06120777875185013, -0.015214364044368267, -0.04924936592578888, 0.0346912257373333, -0.017365433275699615, -0.05490921810269356, 0.0015829578042030334, -0.023696912452578545, -0.04888046905398369, -0.022093726322054863, -0.021977001801133156, -0.028136977925896645, -0.0019735796377062798, 0.007618788164108992, -0.03435163199901581, -0.025335870683193207, -0.006221989169716835, -0.04546599090099335, -0.03128143399953842, -0.021661782637238503, -0.06652052700519562, -0.027383137494325638, -0.05127684399485588, -0.0030398652888834476, -0.0037239533849060535, 0.006587563082575798, 0.0017829067073762417, -0.043090011924505234, 0.001625917968340218, -0.0048912037163972855, -0.06914009153842926, -0.01341918669641018, -0.01418006606400013, -0.0945134162902832, -0.032363034784793854, 0.01950610801577568, 0.00027574971318244934, -0.004786029923707247, 0.028886396437883377, -0.029875067993998528, -0.010901782661676407, 0.02836156263947487, -0.05270523950457573, -0.024232683703303337, 0.02274337038397789, -0.07506552338600159, -0.03886798769235611, 0.028000345453619957, 0.014031784608960152, -0.018436383455991745, 0.04804311692714691, -0.0041425880044698715, -0.017813488841056824, 0.059841785579919815, -0.022945333272218704, -0.022981081157922745, 0.06351133435964584, -0.04216649383306503, -0.031740833073854446]","[0.0, 0.0, 0.5047666666666667, 0.0, 0.0, 0.0, 0.0, 0.3683666666666667, 0.4518333333333333, 0.0, 0.0, 0.0, 0.0, 0.7275, 0.0, 0.0, 0.0, 0.0, 1.7116999999999998, 0.0, 0.0, 0.0, 0.0, -1.5287666666666668, 1.8476333333333335, 0.0, 0.0, 0.0, 0.0, -1.4996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,"[-0.01724345050752163, 0.08811981976032257, -0.008841214701533318, -0.03878525644540787, 0.06146931275725365, -0.012618535198271275, -0.04842531681060791, 0.03497176617383957, -0.01620396040380001, -0.05400524288415909, 0.002206798642873764, -0.025042681023478508, -0.046424202620983124, -0.021208347752690315, -0.02641107141971588, -0.028094133362174034, -0.002210014732554555, 0.006853134371340275, -0.03366527333855629, -0.02556084655225277, -0.007047520950436592, -0.04405384510755539, -0.03183503821492195, -0.022577760741114616, -0.06448206305503845, -0.028044767677783966, -0.05249321460723877, -0.003284171922132373, -0.003976718056946993, 0.006345422472804785, 0.0018187309615314007, -0.04267137870192528, 0.0011512704659253359, -0.0045633260160684586, -0.06870848685503006, -0.01433303952217102, -0.013324140571057796, -0.0940876454114914, -0.033122800290584564, 0.019388996064662933, 0.0005255930591374636, -0.004301840905100107, 0.02858317829668522, -0.029482373967766762, -0.010963027365505695, 0.028347160667181015, -0.052269354462623596, -0.024735884740948677, 0.02303897775709629, -0.07430663704872131, -0.03972022235393524, 0.027995947748422623, 0.014605602249503136, -0.01697004958987236, 0.047877319157123566, -0.0037680589593946934, -0.0166047140955925, 0.05985434725880623, -0.02247721143066883, -0.022336607798933983, 0.06398288160562515, -0.041778504848480225, -0.03191695362329483]","[0.0, 0.0, 0.5050333333333333, 0.0, 0.0, 0.0, 0.0, 0.36706666666666665, 0.4519666666666667, 0.0, 0.0, 0.0, 0.0, 0.7292333333333333, 0.0, 0.0, 0.0, 0.0, 1.7117333333333333, 0.0, 0.0, 0.0, 0.0, -1.5279, 1.8480333333333334, 0.0, 0.0, 0.0, 0.0, -1.4995333333333332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
